Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
36,1,2339.13,0,2012,3,1
36,2,12663.5,0,2012,3,1
36,3,456.88,0,2012,3,1
36,4,8538.69,0,2012,3,1
36,7,340.62,0,2012,3,1
36,8,3676.25,0,2012,3,1
36,10,218.06,0,2012,3,1
36,13,11737.78,0,2012,3,1
36,14,1745.47,0,2012,3,1
36,16,471.09,0,2012,3,1
36,21,205.53,0,2012,3,1
36,38,19809.68,0,2012,3,1
36,40,11620.64,0,2012,3,1
36,46,2250.17,0,2012,3,1
36,67,480.48,0,2012,3,1
36,79,20079.31,0,2012,3,1
36,81,10744.56,0,2012,3,1
36,82,7525.31,0,2012,3,1
36,90,29175.85,0,2012,3,1
36,91,7933.48,0,2012,3,1
36,92,34987.23,0,2012,3,1
36,95,31540.17,0,2012,3,1
36,1,2259.52,0,2012,3,2
36,2,12899.76,0,2012,3,2
36,3,417.45,0,2012,3,2
36,4,8892.57,0,2012,3,2
36,7,319.75,0,2012,3,2
36,8,3401.73,0,2012,3,2
36,10,155.81,0,2012,3,2
36,11,244.19,0,2012,3,2
36,13,11260.94,0,2012,3,2
36,14,1725.55,0,2012,3,2
36,16,508.73,0,2012,3,2
36,21,181.47,0,2012,3,2
36,38,17276.11,0,2012,3,2
36,40,10881.29,0,2012,3,2
36,46,2348.93,0,2012,3,2
36,67,705.98,0,2012,3,2
36,79,18403.86,0,2012,3,2
36,81,10764.2,0,2012,3,2
36,82,5339.62,0,2012,3,2
36,90,29614.68,0,2012,3,2
36,91,9621.57,0,2012,3,2
36,92,37393.06,0,2012,3,2
36,95,34414.56,0,2012,3,2
36,1,2701.77,0,2012,3,3
36,2,13411.15,0,2012,3,3
36,3,309.42,0,2012,3,3
36,4,9330.25,0,2012,3,3
36,7,490.52,0,2012,3,3
36,8,3197.42,0,2012,3,3
36,10,191.37,0,2012,3,3
36,11,278.39,0,2012,3,3
36,13,11863.72,0,2012,3,3
36,14,1593.16,0,2012,3,3
36,16,321.27,0,2012,3,3
36,21,253.0,0,2012,3,3
36,38,17220.01,0,2012,3,3
36,40,10997.76,0,2012,3,3
36,46,2392.17,0,2012,3,3
36,67,460.16,0,2012,3,3
36,74,518.13,0,2012,3,3
36,79,14597.5,0,2012,3,3
36,81,11733.55,0,2012,3,3
36,82,5068.26,0,2012,3,3
36,90,32781.81,0,2012,3,3
36,91,11834.45,0,2012,3,3
36,92,41553.55,0,2012,3,3
36,95,36768.69,0,2012,3,3
36,1,2753.6,0,2012,3,4
36,2,12453.56,0,2012,3,4
36,3,404.58,0,2012,3,4
36,4,9102.3,0,2012,3,4
36,7,305.56,0,2012,3,4
36,8,3588.45,0,2012,3,4
36,10,200.69,0,2012,3,4
36,11,307.08,0,2012,3,4
36,13,11131.07,0,2012,3,4
36,14,1626.62,0,2012,3,4
36,16,526.5,0,2012,3,4
36,21,193.16,0,2012,3,4
36,38,22936.93,0,2012,3,4
36,40,12094.36,0,2012,3,4
36,46,2160.62,0,2012,3,4
36,67,554.52,0,2012,3,4
36,79,14943.23,0,2012,3,4
36,81,10179.05,0,2012,3,4
36,82,5095.93,0,2012,3,4
36,90,28667.81,0,2012,3,4
36,91,9616.08,0,2012,3,4
36,92,34706.97,0,2012,3,4
36,95,33064.32,0,2012,3,4
37,1,10277.86,0,2012,3,1
37,2,19343.92,0,2012,3,1
37,3,1366.09,0,2012,3,1
37,4,17726.51,0,2012,3,1
37,7,608.89,0,2012,3,1
37,8,16272.76,0,2012,3,1
37,10,341.79,0,2012,3,1
37,13,17456.92,0,2012,3,1
37,14,1534.52,0,2012,3,1
37,16,1795.79,0,2012,3,1
37,21,1589.2,0,2012,3,1
37,38,73084.29,0,2012,3,1
37,40,29538.47,0,2012,3,1
37,46,9818.4,0,2012,3,1
37,67,1942.79,0,2012,3,1
37,79,7539.57,0,2012,3,1
37,81,11415.85,0,2012,3,1
37,82,5984.25,0,2012,3,1
37,90,46007.62,0,2012,3,1
37,91,30209.38,0,2012,3,1
37,92,60820.4,0,2012,3,1
37,95,50381.18,0,2012,3,1
37,1,10071.28,0,2012,3,2
37,2,17989.91,0,2012,3,2
37,3,1167.73,0,2012,3,2
37,4,18536.1,0,2012,3,2
37,7,556.63,0,2012,3,2
37,8,17257.64,0,2012,3,2
37,10,454.27,0,2012,3,2
37,11,1392.02,0,2012,3,2
37,13,18228.5,0,2012,3,2
37,14,1563.0,0,2012,3,2
37,16,1884.06,0,2012,3,2
37,21,1900.75,0,2012,3,2
37,38,74638.96,0,2012,3,2
37,40,30084.3,0,2012,3,2
37,46,9532.43,0,2012,3,2
37,67,2144.58,0,2012,3,2
37,79,8300.08,0,2012,3,2
37,81,11531.84,0,2012,3,2
37,82,5984.94,0,2012,3,2
37,90,45923.93,0,2012,3,2
37,91,30970.47,0,2012,3,2
37,92,61872.4,0,2012,3,2
37,95,51994.38,0,2012,3,2
37,1,8722.29,0,2012,3,3
37,2,16158.66,0,2012,3,3
37,3,829.29,0,2012,3,3
37,4,16396.76,0,2012,3,3
37,7,529.44,0,2012,3,3
37,8,16924.89,0,2012,3,3
37,10,523.63,0,2012,3,3
37,11,1514.77,0,2012,3,3
37,13,16742.38,0,2012,3,3
37,14,1286.36,0,2012,3,3
37,16,2130.96,0,2012,3,3
37,21,1858.92,0,2012,3,3
37,38,61201.83,0,2012,3,3
37,40,27491.27,0,2012,3,3
37,46,8507.69,0,2012,3,3
37,67,1686.5,0,2012,3,3
37,74,716.25,0,2012,3,3
37,79,6714.25,0,2012,3,3
37,81,10231.63,0,2012,3,3
37,82,5207.99,0,2012,3,3
37,90,43219.82,0,2012,3,3
37,91,28887.05,0,2012,3,3
37,92,56627.92,0,2012,3,3
37,95,48299.26,0,2012,3,3
37,1,11748.6,0,2012,3,4
37,2,17703.05,0,2012,3,4
37,3,1036.82,0,2012,3,4
37,4,17782.27,0,2012,3,4
37,7,625.38,0,2012,3,4
37,8,15673.12,0,2012,3,4
37,10,559.75,0,2012,3,4
37,11,1644.43,0,2012,3,4
37,13,17129.28,0,2012,3,4
37,14,1401.96,0,2012,3,4
37,16,2019.11,0,2012,3,4
37,21,1841.32,0,2012,3,4
37,38,68604.82,0,2012,3,4
37,40,28439.72,0,2012,3,4
37,46,8272.86,0,2012,3,4
37,67,1958.72,0,2012,3,4
37,79,6712.88,0,2012,3,4
37,81,11328.24,0,2012,3,4
37,82,5560.15,0,2012,3,4
37,90,45529.96,0,2012,3,4
37,91,30543.29,0,2012,3,4
37,92,59191.44,0,2012,3,4
37,95,51975.92,0,2012,3,4
38,1,7685.86,0,2012,3,1
38,2,12972.24,0,2012,3,1
38,3,703.66,0,2012,3,1
38,4,11323.5,0,2012,3,1
38,7,324.51,0,2012,3,1
38,8,11446.43,0,2012,3,1
38,10,432.07,0,2012,3,1
38,13,11409.59,0,2012,3,1
38,14,968.01,0,2012,3,1
38,16,706.75,0,2012,3,1
38,21,1194.67,0,2012,3,1
38,38,95472.05,0,2012,3,1
38,40,19991.49,0,2012,3,1
38,46,5603.03,0,2012,3,1
38,67,637.9,0,2012,3,1
38,79,9322.73,0,2012,3,1
38,81,11212.25,0,2012,3,1
38,82,7303.04,0,2012,3,1
38,90,40416.03,0,2012,3,1
38,91,27745.85,0,2012,3,1
38,92,55856.67,0,2012,3,1
38,95,44990.84,0,2012,3,1
38,1,9610.42,0,2012,3,2
38,2,12814.61,0,2012,3,2
38,3,565.19,0,2012,3,2
38,4,11990.98,0,2012,3,2
38,7,374.85,0,2012,3,2
38,8,10488.6,0,2012,3,2
38,10,411.41,0,2012,3,2
38,11,654.57,0,2012,3,2
38,13,11473.31,0,2012,3,2
38,14,1079.98,0,2012,3,2
38,16,681.54,0,2012,3,2
38,21,1309.24,0,2012,3,2
38,38,79527.66,0,2012,3,2
38,40,19688.41,0,2012,3,2
38,46,6061.78,0,2012,3,2
38,67,717.35,0,2012,3,2
38,79,9229.3,0,2012,3,2
38,81,11134.3,0,2012,3,2
38,82,6576.49,0,2012,3,2
38,90,38171.28,0,2012,3,2
38,91,29033.65,0,2012,3,2
38,92,54409.56,0,2012,3,2
38,95,45430.28,0,2012,3,2
38,1,9013.91,0,2012,3,3
38,2,13008.93,0,2012,3,3
38,3,529.88,0,2012,3,3
38,4,11737.0,0,2012,3,3
38,7,296.72,0,2012,3,3
38,8,9681.5,0,2012,3,3
38,10,429.12,0,2012,3,3
38,11,751.48,0,2012,3,3
38,13,10973.36,0,2012,3,3
38,14,1306.87,0,2012,3,3
38,16,799.02,0,2012,3,3
38,21,1056.41,0,2012,3,3
38,38,69754.35,0,2012,3,3
38,40,20377.87,0,2012,3,3
38,46,5854.69,0,2012,3,3
38,67,662.25,0,2012,3,3
38,74,370.57,0,2012,3,3
38,79,8523.04,0,2012,3,3
38,81,10327.86,0,2012,3,3
38,82,6128.64,0,2012,3,3
38,90,37129.08,0,2012,3,3
38,91,25929.03,0,2012,3,3
38,92,48857.77,0,2012,3,3
38,95,44183.67,0,2012,3,3
38,1,8176.6,0,2012,3,4
38,2,11983.66,0,2012,3,4
38,3,444.82,0,2012,3,4
38,4,11272.27,0,2012,3,4
38,7,310.7,0,2012,3,4
38,8,9891.32,0,2012,3,4
38,10,395.12,0,2012,3,4
38,11,629.92,0,2012,3,4
38,13,10624.99,0,2012,3,4
38,14,1069.89,0,2012,3,4
38,16,766.56,0,2012,3,4
38,21,1073.76,0,2012,3,4
38,38,72701.76,0,2012,3,4
38,40,18992.95,0,2012,3,4
38,46,5489.44,0,2012,3,4
38,67,811.65,0,2012,3,4
38,79,8061.98,0,2012,3,4
38,81,10575.78,0,2012,3,4
38,82,5578.38,0,2012,3,4
38,90,36516.16,0,2012,3,4
38,91,25405.83,0,2012,3,4
38,92,47127.18,0,2012,3,4
38,95,41621.13,0,2012,3,4
39,1,18097.64,0,2012,3,1
39,2,72219.29,0,2012,3,1
39,3,14187.99,0,2012,3,1
39,4,48120.02,0,2012,3,1
39,7,26994.24,0,2012,3,1
39,8,38209.79,0,2012,3,1
39,10,15044.9,0,2012,3,1
39,13,60497.03,0,2012,3,1
39,14,18913.06,0,2012,3,1
39,16,40356.75,0,2012,3,1
39,21,6102.16,0,2012,3,1
39,38,55346.29,0,2012,3,1
39,40,66990.68,0,2012,3,1
39,46,34149.52,0,2012,3,1
39,67,8456.35,0,2012,3,1
39,79,44797.95,0,2012,3,1
39,81,20017.64,0,2012,3,1
39,82,21450.99,0,2012,3,1
39,90,82842.49,0,2012,3,1
39,91,62282.31,0,2012,3,1
39,92,119531.03,0,2012,3,1
39,95,102171.66,0,2012,3,1
39,1,20035.56,0,2012,3,2
39,2,72607.46,0,2012,3,2
39,3,12855.35,0,2012,3,2
39,4,44667.87,0,2012,3,2
39,7,30755.82,0,2012,3,2
39,8,40062.93,0,2012,3,2
39,10,17677.91,0,2012,3,2
39,11,18253.99,0,2012,3,2
39,13,57259.65,0,2012,3,2
39,14,19388.01,0,2012,3,2
39,16,44296.27,0,2012,3,2
39,21,6820.26,0,2012,3,2
39,38,51180.26,0,2012,3,2
39,40,67383.89,0,2012,3,2
39,46,35531.8,0,2012,3,2
39,67,8757.34,0,2012,3,2
39,79,44972.71,0,2012,3,2
39,81,19499.27,0,2012,3,2
39,82,21488.9,0,2012,3,2
