Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
31,1,37172.64,0,2011,11,1
31,2,59946.93,0,2011,11,1
31,3,6922.53,0,2011,11,1
31,4,36860.69,0,2011,11,1
31,7,19866.83,0,2011,11,1
31,8,27079.93,0,2011,11,1
31,10,21813.46,0,2011,11,1
31,13,43234.46,0,2011,11,1
31,14,15927.93,0,2011,11,1
31,16,2663.06,0,2011,11,1
31,21,5255.95,0,2011,11,1
31,38,85434.1,0,2011,11,1
31,40,57950.28,0,2011,11,1
31,46,24950.56,0,2011,11,1
31,67,5638.97,0,2011,11,1
31,79,44226.11,0,2011,11,1
31,81,25470.56,0,2011,11,1
31,82,16423.86,0,2011,11,1
31,90,90673.83,0,2011,11,1
31,91,67451.98,0,2011,11,1
31,92,133914.96,0,2011,11,1
31,95,100395.04,0,2011,11,1
31,1,16402.83,0,2011,11,2
31,2,61639.88,0,2011,11,2
31,3,7628.74,0,2011,11,2
31,4,36806.92,0,2011,11,2
31,7,19616.13,0,2011,11,2
31,8,27456.25,0,2011,11,2
31,10,20275.73,0,2011,11,2
31,11,8728.87,0,2011,11,2
31,13,45702.09,0,2011,11,2
31,14,16634.1,0,2011,11,2
31,16,2958.01,0,2011,11,2
31,21,4304.89,0,2011,11,2
31,38,81231.61,0,2011,11,2
31,40,57276.11,0,2011,11,2
31,46,23719.85,0,2011,11,2
31,67,5763.48,0,2011,11,2
31,79,35730.45,0,2011,11,2
31,81,26864.85,0,2011,11,2
31,82,16070.04,0,2011,11,2
31,90,97558.49,0,2011,11,2
31,91,74603.41,0,2011,11,2
31,92,145988.39,0,2011,11,2
31,95,108532.01,0,2011,11,2
31,1,14851.81,0,2011,11,3
31,2,62161.89,0,2011,11,3
31,3,7182.01,0,2011,11,3
31,4,37856.48,0,2011,11,3
31,7,26198.36,0,2011,11,3
31,8,26420.3,0,2011,11,3
31,10,20533.16,0,2011,11,3
31,11,8689.64,0,2011,11,3
31,13,46325.73,0,2011,11,3
31,14,21572.91,0,2011,11,3
31,16,2993.91,0,2011,11,3
31,21,4297.49,0,2011,11,3
31,38,83630.06,0,2011,11,3
31,40,60872.51,0,2011,11,3
31,46,24991.16,0,2011,11,3
31,67,6357.08,0,2011,11,3
