Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
26,1,16152.48,0,2012,8,1
26,2,30305.67,0,2012,8,1
26,3,9235.96,0,2012,8,1
26,4,29829.19,0,2012,8,1
26,7,14029.88,0,2012,8,1
26,8,31978.16,0,2012,8,1
26,10,11065.35,0,2012,8,1
26,13,25120.93,0,2012,8,1
26,14,10308.99,0,2012,8,1
26,16,12174.91,0,2012,8,1
26,21,6618.91,0,2012,8,1
26,38,110823.2,0,2012,8,1
26,40,42319.79,0,2012,8,1
26,46,10977.83,0,2012,8,1
26,67,5942.61,0,2012,8,1
26,79,12920.76,0,2012,8,1
26,81,21297.32,0,2012,8,1
26,82,15584.92,0,2012,8,1
26,90,60447.7,0,2012,8,1
26,91,38105.62,0,2012,8,1
26,92,93890.07,0,2012,8,1
26,95,82193.39,0,2012,8,1
26,1,16375.09,0,2012,8,2
26,2,30658.09,0,2012,8,2
26,3,11213.28,0,2012,8,2
26,4,28880.0,0,2012,8,2
26,7,14089.0,0,2012,8,2
26,8,29586.69,0,2012,8,2
26,10,10746.37,0,2012,8,2
26,11,13744.76,0,2012,8,2
26,13,24511.9,0,2012,8,2
26,14,9219.58,0,2012,8,2
26,16,13243.56,0,2012,8,2
26,21,6230.32,0,2012,8,2
26,38,99630.5,0,2012,8,2
26,40,41304.33,0,2012,8,2
26,46,9821.48,0,2012,8,2
26,67,5645.46,0,2012,8,2
26,79,12530.43,0,2012,8,2
26,81,23635.74,0,2012,8,2
26,82,14818.45,0,2012,8,2
26,90,67409.77,0,2012,8,2
26,91,48566.63,0,2012,8,2
26,92,111812.56,0,2012,8,2
26,95,92178.72,0,2012,8,2
26,1,15849.24,0,2012,8,3
26,2,33216.54,0,2012,8,3
26,3,14081.95,0,2012,8,3
26,4,28367.55,0,2012,8,3
26,7,15216.62,0,2012,8,3
26,8,29661.96,0,2012,8,3
26,10,10731.86,0,2012,8,3
26,11,12227.26,0,2012,8,3
26,13,24772.13,0,2012,8,3
26,14,12035.92,0,2012,8,3
26,16,9511.45,0,2012,8,3
26,21,6870.9,0,2012,8,3
26,38,89179.0,0,2012,8,3
26,40,41958.2,0,2012,8,3
26,46,10179.18,0,2012,8,3
26,67,5845.81,0,2012,8,3
26,74,13558.89,0,2012,8,3
26,79,13618.3,0,2012,8,3
26,81,21759.66,0,2012,8,3
26,82,15347.48,0,2012,8,3
26,90,60502.99,0,2012,8,3
26,91,39040.44,0,2012,8,3
26,92,93212.89,0,2012,8,3
26,95,82226.99,0,2012,8,3
26,1,15769.0,0,2012,8,4
26,2,30062.83,0,2012,8,4
26,3,18296.62,0,2012,8,4
26,4,26303.67,0,2012,8,4
26,7,12768.22,0,2012,8,4
26,8,27227.05,0,2012,8,4
26,10,10818.54,0,2012,8,4
26,11,9853.75,0,2012,8,4
26,13,23430.09,0,2012,8,4
26,14,9872.45,0,2012,8,4
26,16,10116.61,0,2012,8,4
26,21,6470.12,0,2012,8,4
26,38,100466.97,0,2012,8,4
26,40,40550.29,0,2012,8,4
26,46,10224.67,0,2012,8,4
26,67,5276.92,0,2012,8,4
26,79,11248.07,0,2012,8,4
26,81,20943.77,0,2012,8,4
26,82,16037.22,0,2012,8,4
26,90,56528.17,0,2012,8,4
26,91,36141.89,0,2012,8,4
26,92,88145.09,0,2012,8,4
26,95,76238.31,0,2012,8,4
27,1,23884.61,0,2012,8,1
27,2,81785.67,0,2012,8,1
27,3,48712.86,0,2012,8,1
27,4,43132.87,0,2012,8,1
27,7,30007.38,0,2012,8,1
27,8,41079.62,0,2012,8,1
27,10,41079.87,0,2012,8,1
27,13,54742.16,0,2012,8,1
27,14,26280.79,0,2012,8,1
27,16,26737.76,0,2012,8,1
27,21,6561.23,0,2012,8,1
27,38,39460.05,0,2012,8,1
27,40,70981.9,0,2012,8,1
27,46,40754.02,0,2012,8,1
27,67,8726.32,0,2012,8,1
27,79,36011.28,0,2012,8,1
27,81,27502.28,0,2012,8,1
27,82,26444.3,0,2012,8,1
27,90,88169.22,0,2012,8,1
27,91,58121.01,0,2012,8,1
27,92,134395.13,0,2012,8,1
27,95,118072.23,0,2012,8,1
27,1,22771.54,0,2012,8,2
27,2,85039.12,0,2012,8,2
27,3,53545.7,0,2012,8,2
27,4,44012.63,0,2012,8,2
27,7,35021.6,0,2012,8,2
27,8,41781.36,0,2012,8,2
27,10,37094.12,0,2012,8,2
27,11,18583.87,0,2012,8,2
27,13,55154.23,0,2012,8,2
27,14,24787.14,0,2012,8,2
27,16,24012.41,0,2012,8,2
27,21,6784.33,0,2012,8,2
27,38,35306.7,0,2012,8,2
27,40,66947.45,0,2012,8,2
27,46,40084.72,0,2012,8,2
27,67,8389.94,0,2012,8,2
27,79,37788.01,0,2012,8,2
27,81,27767.56,0,2012,8,2
27,82,27728.62,0,2012,8,2
27,90,89599.84,0,2012,8,2
27,91,63434.5,0,2012,8,2
27,92,143905.06,0,2012,8,2
27,95,124757.74,0,2012,8,2
27,1,21500.11,0,2012,8,3
27,2,90257.1,0,2012,8,3
27,3,63026.64,0,2012,8,3
27,4,44049.35,0,2012,8,3
27,7,30120.03,0,2012,8,3
27,8,41891.28,0,2012,8,3
27,10,36814.78,0,2012,8,3
27,11,13761.81,0,2012,8,3
27,13,57631.36,0,2012,8,3
27,14,28627.59,0,2012,8,3
27,16,24200.08,0,2012,8,3
27,21,6480.04,0,2012,8,3
27,38,33717.35,0,2012,8,3
27,40,77058.46,0,2012,8,3
27,46,41251.5,0,2012,8,3
27,67,8895.32,0,2012,8,3
27,74,32806.06,0,2012,8,3
27,79,35040.65,0,2012,8,3
27,81,28233.28,0,2012,8,3
27,82,27922.79,0,2012,8,3
27,90,91170.54,0,2012,8,3
27,91,61750.19,0,2012,8,3
27,92,144627.75,0,2012,8,3
27,95,121102.05,0,2012,8,3
27,1,22079.94,0,2012,8,4
27,2,91233.29,0,2012,8,4
27,3,79953.07,0,2012,8,4
27,4,43864.95,0,2012,8,4
27,7,30422.28,0,2012,8,4
27,8,41191.89,0,2012,8,4
27,10,35711.42,0,2012,8,4
27,11,17556.85,0,2012,8,4
27,13,60865.27,0,2012,8,4
27,14,30426.81,0,2012,8,4
27,16,21427.2,0,2012,8,4
27,21,7613.41,0,2012,8,4
27,38,40129.58,0,2012,8,4
27,40,75085.35,0,2012,8,4
27,46,42503.76,0,2012,8,4
27,67,8275.13,0,2012,8,4
27,79,38452.57,0,2012,8,4
27,81,27990.03,0,2012,8,4
27,82,29770.81,0,2012,8,4
27,90,86603.66,0,2012,8,4
27,91,59263.74,0,2012,8,4
27,92,137088.36,0,2012,8,4
27,95,117147.29,0,2012,8,4
28,1,15448.48,0,2012,8,1
28,2,59692.96,0,2012,8,1
28,3,22346.26,0,2012,8,1
28,4,28287.15,0,2012,8,1
28,7,19345.57,0,2012,8,1
28,8,33747.83,0,2012,8,1
28,10,20311.54,0,2012,8,1
28,13,39630.01,0,2012,8,1
28,14,14319.82,0,2012,8,1
28,16,5355.19,0,2012,8,1
28,21,4762.38,0,2012,8,1
28,38,48965.18,0,2012,8,1
28,40,43315.59,0,2012,8,1
28,46,19001.49,0,2012,8,1
28,67,4558.09,0,2012,8,1
28,79,44519.56,0,2012,8,1
28,81,26412.29,0,2012,8,1
28,82,17155.31,0,2012,8,1
28,90,79983.18,0,2012,8,1
28,91,76360.7,0,2012,8,1
28,92,132842.61,0,2012,8,1
28,95,111702.29,0,2012,8,1
28,1,13482.89,0,2012,8,2
28,2,56426.59,0,2012,8,2
28,3,25089.86,0,2012,8,2
28,4,25798.88,0,2012,8,2
28,7,19965.85,0,2012,8,2
28,8,31559.35,0,2012,8,2
28,10,20673.42,0,2012,8,2
28,11,15167.88,0,2012,8,2
28,13,37802.82,0,2012,8,2
28,14,13042.95,0,2012,8,2
28,16,7449.52,0,2012,8,2
28,21,4552.21,0,2012,8,2
28,38,42793.91,0,2012,8,2
28,40,42570.06,0,2012,8,2
28,46,19634.37,0,2012,8,2
28,67,4625.58,0,2012,8,2
28,79,40290.61,0,2012,8,2
28,81,22053.06,0,2012,8,2
28,82,16566.9,0,2012,8,2
28,90,66871.32,0,2012,8,2
28,91,61783.1,0,2012,8,2
28,92,104383.23,0,2012,8,2
28,95,99779.19,0,2012,8,2
28,1,13356.37,0,2012,8,3
28,2,54336.82,0,2012,8,3
28,3,33441.16,0,2012,8,3
28,4,24717.19,0,2012,8,3
28,7,17190.89,0,2012,8,3
28,8,30370.56,0,2012,8,3
28,10,22520.09,0,2012,8,3
28,11,12606.49,0,2012,8,3
28,13,34789.29,0,2012,8,3
28,14,12188.27,0,2012,8,3
28,16,5368.39,0,2012,8,3
28,21,3836.16,0,2012,8,3
28,38,42781.82,0,2012,8,3
28,40,40613.42,0,2012,8,3
28,46,19188.86,0,2012,8,3
28,67,4496.6,0,2012,8,3
28,74,11186.84,0,2012,8,3
28,79,42025.23,0,2012,8,3
28,81,19929.36,0,2012,8,3
28,82,16241.2,0,2012,8,3
28,90,60356.17,0,2012,8,3
28,91,50773.02,0,2012,8,3
28,92,82794.34,0,2012,8,3
28,95,89156.94,0,2012,8,3
28,1,13334.14,0,2012,8,4
28,2,55538.62,0,2012,8,4
28,3,45270.01,0,2012,8,4
28,4,26190.95,0,2012,8,4
28,7,17692.08,0,2012,8,4
28,8,31268.96,0,2012,8,4
28,10,22938.14,0,2012,8,4
28,11,11507.56,0,2012,8,4
28,13,34814.7,0,2012,8,4
28,14,12313.99,0,2012,8,4
28,16,4859.19,0,2012,8,4
28,21,4347.47,0,2012,8,4
28,38,41492.55,0,2012,8,4
28,40,40917.53,0,2012,8,4
28,46,19679.94,0,2012,8,4
28,67,4407.83,0,2012,8,4
28,79,38801.63,0,2012,8,4
28,81,20574.93,0,2012,8,4
28,82,16280.99,0,2012,8,4
28,90,60658.56,0,2012,8,4
28,91,46638.61,0,2012,8,4
28,92,82585.58,0,2012,8,4
28,95,82220.55,0,2012,8,4
29,1,12178.12,0,2012,8,1
29,2,27753.39,0,2012,8,1
29,3,10961.39,0,2012,8,1
29,4,16951.26,0,2012,8,1
29,7,13183.71,0,2012,8,1
29,8,22668.67,0,2012,8,1
29,10,9242.47,0,2012,8,1
29,13,19770.82,0,2012,8,1
29,14,7263.06,0,2012,8,1
29,16,8219.39,0,2012,8,1
29,21,3707.55,0,2012,8,1
29,38,41822.17,0,2012,8,1
29,40,30641.75,0,2012,8,1
29,46,11792.53,0,2012,8,1
29,67,4810.89,0,2012,8,1
29,79,8356.13,0,2012,8,1
29,81,5404.51,0,2012,8,1
29,82,8228.98,0,2012,8,1
29,90,11132.59,0,2012,8,1
29,91,5264.29,0,2012,8,1
29,92,27669.32,0,2012,8,1
