Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
16,1,12202.86,0,2011,2,1
16,2,22198.96,0,2011,2,1
16,3,7296.19,0,2011,2,1
16,4,14527.48,0,2011,2,1
16,7,9165.35,0,2011,2,1
16,8,15767.25,0,2011,2,1
16,10,19028.3,0,2011,2,1
16,13,14194.55,0,2011,2,1
16,14,8378.0,0,2011,2,1
16,16,1927.28,0,2011,2,1
16,21,3227.82,0,2011,2,1
16,38,53309.72,0,2011,2,1
16,40,36011.59,0,2011,2,1
16,46,13036.75,0,2011,2,1
16,67,3468.7,0,2011,2,1
16,79,5609.75,0,2011,2,1
16,81,4142.37,0,2011,2,1
16,82,8603.33,0,2011,2,1
16,90,6792.34,0,2011,2,1
16,91,1327.09,0,2011,2,1
16,92,20227.25,0,2011,2,1
16,95,24764.95,0,2011,2,1
16,1,16305.74,1,2011,2,2
16,2,20582.83,1,2011,2,2
16,3,6972.82,1,2011,2,2
16,4,14483.09,1,2011,2,2
16,7,10104.18,1,2011,2,2
16,8,15276.13,1,2011,2,2
16,10,14971.96,1,2011,2,2
16,11,8922.23,1,2011,2,2
16,13,12730.39,1,2011,2,2
16,14,8557.44,1,2011,2,2
16,16,3050.75,1,2011,2,2
16,21,3467.82,1,2011,2,2
16,38,52341.4,1,2011,2,2
16,40,35701.71,1,2011,2,2
16,46,13629.91,1,2011,2,2
16,67,6390.35,1,2011,2,2
16,79,5438.5,1,2011,2,2
16,81,4017.98,1,2011,2,2
16,82,8228.24,1,2011,2,2
16,90,6173.74,1,2011,2,2
16,91,1338.66,1,2011,2,2
16,92,20645.47,1,2011,2,2
16,95,24555.36,1,2011,2,2
16,1,18044.16,0,2011,2,3
16,2,24092.81,0,2011,2,3
16,3,6959.12,0,2011,2,3
16,4,15371.31,0,2011,2,3
16,7,11666.12,0,2011,2,3
16,8,15931.23,0,2011,2,3
16,10,10826.19,0,2011,2,3
16,11,10171.05,0,2011,2,3
16,13,14381.67,0,2011,2,3
16,14,8044.13,0,2011,2,3
16,16,2818.41,0,2011,2,3
16,21,3975.7,0,2011,2,3
16,38,48441.27,0,2011,2,3
16,40,36694.11,0,2011,2,3
