Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
26,1,22926.65,0,2010,2,1
26,2,25684.32,0,2010,2,1
26,3,7159.3,0,2010,2,1
26,4,24639.6,0,2010,2,1
26,7,13121.67,0,2010,2,1
26,8,34297.5,0,2010,2,1
26,10,9209.44,0,2010,2,1
26,13,22969.02,0,2010,2,1
26,14,11098.28,0,2010,2,1
26,16,2372.46,0,2010,2,1
26,21,5776.92,0,2010,2,1
26,38,116562.22,0,2010,2,1
26,40,39952.95,0,2010,2,1
26,46,8395.57,0,2010,2,1
26,67,6250.82,0,2010,2,1
26,79,15535.22,0,2010,2,1
26,81,18748.56,0,2010,2,1
26,82,10522.39,0,2010,2,1
26,90,59430.2,0,2010,2,1
26,91,47091.73,0,2010,2,1
26,92,91402.2,0,2010,2,1
26,95,68317.57,0,2010,2,1
26,1,30333.08,1,2010,2,2
26,2,25440.18,1,2010,2,2
26,3,7527.21,1,2010,2,2
26,4,23040.93,1,2010,2,2
26,7,12302.88,1,2010,2,2
26,8,31711.63,1,2010,2,2
26,10,7867.33,1,2010,2,2
26,11,13942.61,1,2010,2,2
26,13,20835.57,1,2010,2,2
26,14,11198.91,1,2010,2,2
26,16,2366.11,1,2010,2,2
26,21,6419.7,1,2010,2,2
26,38,93034.52,1,2010,2,2
26,40,38027.19,1,2010,2,2
26,46,8266.44,1,2010,2,2
26,67,11828.19,1,2010,2,2
26,79,13538.29,1,2010,2,2
26,81,18562.47,1,2010,2,2
26,82,10957.18,1,2010,2,2
26,90,58940.46,1,2010,2,2
26,91,46498.07,1,2010,2,2
26,92,88291.71,1,2010,2,2
26,95,71033.5,1,2010,2,2
26,1,27534.54,0,2010,2,3
26,2,25995.84,0,2010,2,3
26,3,6628.2,0,2010,2,3
26,4,22375.12,0,2010,2,3
26,7,13624.4,0,2010,2,3
26,8,30245.01,0,2010,2,3
26,10,8318.8,0,2010,2,3
26,11,12878.58,0,2010,2,3
26,13,21271.9,0,2010,2,3
26,14,12075.57,0,2010,2,3
26,16,3665.48,0,2010,2,3
26,21,6339.24,0,2010,2,3
26,38,104809.75,0,2010,2,3
26,40,38743.39,0,2010,2,3
26,46,10312.94,0,2010,2,3
26,67,9570.91,0,2010,2,3
26,74,9665.73,0,2010,2,3
26,79,13444.92,0,2010,2,3
26,81,17163.86,0,2010,2,3
26,82,10863.27,0,2010,2,3
26,90,54129.68,0,2010,2,3
26,91,39499.66,0,2010,2,3
26,92,77237.57,0,2010,2,3
26,95,62976.44,0,2010,2,3
26,1,19051.04,0,2010,2,4
26,2,24599.11,0,2010,2,4
26,3,5894.75,0,2010,2,4
26,4,20547.32,0,2010,2,4
26,7,12263.36,0,2010,2,4
26,8,28317.4,0,2010,2,4
26,10,7068.06,0,2010,2,4
26,11,11426.62,0,2010,2,4
26,13,19131.51,0,2010,2,4
26,14,9584.25,0,2010,2,4
26,16,2669.71,0,2010,2,4
26,21,5963.11,0,2010,2,4
26,38,93423.17,0,2010,2,4
26,40,35015.57,0,2010,2,4
