Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
36,1,0,2010,12,1,11837
36,2,0,2010,12,1,11719
36,3,0,2010,12,1,11601
36,4,0,2010,12,1,11483
36,5,0,2010,12,1,11364
36,6,0,2010,12,1,11246
36,7,0,2010,12,1,11128
36,8,0,2010,12,1,11010
36,10,0,2010,12,1,10774
36,11,0,2010,12,1,10656
36,12,0,2010,12,1,10538
36,13,0,2010,12,1,10420
36,14,0,2010,12,1,10302
36,16,0,2010,12,1,10066
36,17,0,2010,12,1,9948
36,18,0,2010,12,1,9830
36,20,0,2010,12,1,9594
36,21,0,2010,12,1,9476
36,24,0,2010,12,1,9122
36,25,0,2010,12,1,9004
36,26,0,2010,12,1,8886
36,38,0,2010,12,1,7469
36,40,0,2010,12,1,7233
36,42,0,2010,12,1,6997
36,46,0,2010,12,1,6525
36,55,0,2010,12,1,5463
36,56,0,2010,12,1,5345
36,59,0,2010,12,1,4990
36,60,0,2010,12,1,4872
36,67,0,2010,12,1,5057
36,74,0,2010,12,1,10996
36,79,0,2010,12,1,15239
36,80,0,2010,12,1,16087
36,81,0,2010,12,1,16935
36,82,0,2010,12,1,17856
36,83,0,2010,12,1,18913
36,87,0,2010,12,1,23138
36,90,0,2010,12,1,26308
36,91,0,2010,12,1,27364
36,92,0,2010,12,1,28421
36,93,0,2010,12,1,29477
36,94,0,2010,12,1,30534
36,95,0,2010,12,1,31590
36,96,0,2010,12,1,32647
36,97,0,2010,12,1,33703
36,98,0,2010,12,1,34760
37,1,0,2010,12,1,11885
37,2,0,2010,12,1,11767
37,3,0,2010,12,1,11649
37,4,0,2010,12,1,11531
37,5,0,2010,12,1,11413
37,6,0,2010,12,1,11295
37,7,0,2010,12,1,11177
37,8,0,2010,12,1,11059
37,9,0,2010,12,1,10940
37,10,0,2010,12,1,10822
37,11,0,2010,12,1,10704
37,12,0,2010,12,1,10586
37,13,0,2010,12,1,10468
37,14,0,2010,12,1,10350
37,16,0,2010,12,1,10114
37,17,0,2010,12,1,9996
37,18,0,2010,12,1,9878
37,21,0,2010,12,1,9524
37,25,0,2010,12,1,9052
37,28,0,2010,12,1,8698
37,31,0,2010,12,1,8344
37,38,0,2010,12,1,7517
37,40,0,2010,12,1,7281
37,42,0,2010,12,1,7045
37,46,0,2010,12,1,6573
37,52,0,2010,12,1,5865
37,56,0,2010,12,1,5393
37,59,0,2010,12,1,5039
37,60,0,2010,12,1,4921
37,67,0,2010,12,1,5304
37,72,0,2010,12,1,9546
37,74,0,2010,12,1,11243
37,79,0,2010,12,1,15486
37,80,0,2010,12,1,16334
37,81,0,2010,12,1,17183
37,82,0,2010,12,1,18155
37,83,0,2010,12,1,19211
37,85,0,2010,12,1,21324
37,87,0,2010,12,1,23437
37,90,0,2010,12,1,26606
37,91,0,2010,12,1,27663
37,92,0,2010,12,1,28719
37,93,0,2010,12,1,29776
37,94,0,2010,12,1,30832
37,95,0,2010,12,1,31889
37,96,0,2010,12,1,32945
37,97,0,2010,12,1,34002
