Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
26,1,0,2012,1,1,17025
26,2,0,2012,1,1,16811
26,3,0,2012,1,1,16596
26,4,0,2012,1,1,16381
26,5,0,2012,1,1,16167
26,6,0,2012,1,1,15952
26,7,0,2012,1,1,15737
26,8,0,2012,1,1,15523
26,9,0,2012,1,1,15308
26,10,0,2012,1,1,15093
26,11,0,2012,1,1,14879
26,12,0,2012,1,1,14664
26,13,0,2012,1,1,14449
26,14,0,2012,1,1,14235
26,16,0,2012,1,1,13806
26,17,0,2012,1,1,13591
26,18,0,2012,1,1,13376
26,19,0,2012,1,1,13162
26,20,0,2012,1,1,12947
26,21,0,2012,1,1,12732
26,22,0,2012,1,1,12518
26,23,0,2012,1,1,12303
26,24,0,2012,1,1,12088
26,25,0,2012,1,1,11874
26,26,0,2012,1,1,11659
26,27,0,2012,1,1,11444
26,28,0,2012,1,1,11230
26,29,0,2012,1,1,11015
26,30,0,2012,1,1,10800
26,31,0,2012,1,1,10586
26,32,0,2012,1,1,10371
26,33,0,2012,1,1,10156
26,34,0,2012,1,1,9942
26,35,0,2012,1,1,9727
26,36,0,2012,1,1,9512
26,38,0,2012,1,1,9083
26,40,0,2012,1,1,8654
26,41,0,2012,1,1,8439
26,42,0,2012,1,1,8224
26,44,0,2012,1,1,7795
26,45,0,2012,1,1,7580
26,46,0,2012,1,1,7366
26,48,0,2012,1,1,6937
26,49,0,2012,1,1,6722
26,52,0,2012,1,1,6078
26,55,0,2012,1,1,5434
26,56,0,2012,1,1,5219
26,59,0,2012,1,1,5069
26,60,0,2012,1,1,5965
26,67,0,2012,1,1,12237
26,71,0,2012,1,1,15821
26,72,0,2012,1,1,16717
26,74,0,2012,1,1,18509
26,79,0,2012,1,1,22989
26,80,0,2012,1,1,23885
26,81,0,2012,1,1,24781
26,82,0,2012,1,1,25677
26,83,0,2012,1,1,26573
26,85,0,2012,1,1,28365
26,87,0,2012,1,1,30157
26,90,0,2012,1,1,32845
26,91,0,2012,1,1,33742
26,92,0,2012,1,1,34638
26,93,0,2012,1,1,35534
26,94,0,2012,1,1,36430
26,95,0,2012,1,1,37326
26,96,0,2012,1,1,38222
26,97,0,2012,1,1,39118
26,98,0,2012,1,1,40014
27,1,0,2012,1,1,16968
27,2,0,2012,1,1,16754
27,3,0,2012,1,1,16539
27,4,0,2012,1,1,16324
27,5,0,2012,1,1,16110
27,6,0,2012,1,1,15895
27,7,0,2012,1,1,15681
27,8,0,2012,1,1,15466
27,9,0,2012,1,1,15251
27,10,0,2012,1,1,15037
27,11,0,2012,1,1,14822
27,12,0,2012,1,1,14607
27,13,0,2012,1,1,14393
27,14,0,2012,1,1,14178
27,16,0,2012,1,1,13749
27,17,0,2012,1,1,13534
27,18,0,2012,1,1,13319
27,19,0,2012,1,1,13105
27,20,0,2012,1,1,12890
27,21,0,2012,1,1,12675
27,22,0,2012,1,1,12461
27,23,0,2012,1,1,12246
27,24,0,2012,1,1,12031
27,25,0,2012,1,1,11817
27,26,0,2012,1,1,11602
27,27,0,2012,1,1,11387
27,28,0,2012,1,1,11173
27,29,0,2012,1,1,10958
27,30,0,2012,1,1,10743
27,31,0,2012,1,1,10529
27,32,0,2012,1,1,10314
27,33,0,2012,1,1,10099
27,34,0,2012,1,1,9885
27,35,0,2012,1,1,9670
27,36,0,2012,1,1,9456
27,37,0,2012,1,1,9241
27,38,0,2012,1,1,9026
27,40,0,2012,1,1,8597
27,41,0,2012,1,1,8382
27,42,0,2012,1,1,8168
27,44,0,2012,1,1,7738
27,46,0,2012,1,1,7309
27,47,0,2012,1,1,7094
27,49,0,2012,1,1,6665
27,50,0,2012,1,1,6450
27,52,0,2012,1,1,6021
27,54,0,2012,1,1,5592
27,55,0,2012,1,1,5377
27,56,0,2012,1,1,5162
27,59,0,2012,1,1,4595
27,60,0,2012,1,1,5377
27,67,0,2012,1,1,11649
27,71,0,2012,1,1,15233
27,72,0,2012,1,1,16129
27,74,0,2012,1,1,17921
27,79,0,2012,1,1,22401
27,80,0,2012,1,1,23297
27,81,0,2012,1,1,24193
27,82,0,2012,1,1,25089
27,83,0,2012,1,1,25985
27,85,0,2012,1,1,27777
