Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
6,1,0,2012,5,1,23316
6,2,0,2012,5,1,22875
6,3,0,2012,5,1,22435
6,4,0,2012,5,1,21994
6,5,0,2012,5,1,21553
6,6,0,2012,5,1,21113
6,7,0,2012,5,1,20672
6,8,0,2012,5,1,20231
6,9,0,2012,5,1,19791
6,10,0,2012,5,1,19350
6,11,0,2012,5,1,18909
6,12,0,2012,5,1,18469
6,13,0,2012,5,1,18028
6,14,0,2012,5,1,17587
6,16,0,2012,5,1,16706
6,17,0,2012,5,1,16265
6,18,0,2012,5,1,15825
6,19,0,2012,5,1,15384
6,20,0,2012,5,1,14943
6,21,0,2012,5,1,14503
6,22,0,2012,5,1,14062
6,23,0,2012,5,1,13621
6,24,0,2012,5,1,13181
6,25,0,2012,5,1,12740
6,26,0,2012,5,1,12299
6,27,0,2012,5,1,11859
6,28,0,2012,5,1,11863
6,29,0,2012,5,1,11911
6,30,0,2012,5,1,11986
6,31,0,2012,5,1,12061
6,32,0,2012,5,1,12138
6,33,0,2012,5,1,12220
6,34,0,2012,5,1,12303
6,35,0,2012,5,1,12387
6,36,0,2012,5,1,12472
6,37,0,2012,5,1,12556
6,38,0,2012,5,1,12642
6,40,0,2012,5,1,12812
6,41,0,2012,5,1,12898
6,42,0,2012,5,1,12983
6,44,0,2012,5,1,13153
6,46,0,2012,5,1,13324
6,48,0,2012,5,1,13495
6,49,0,2012,5,1,13580
6,52,0,2012,5,1,13843
6,54,0,2012,5,1,14032
6,55,0,2012,5,1,14127
6,56,0,2012,5,1,14223
6,58,0,2012,5,1,14414
6,59,0,2012,5,1,14509
6,60,0,2012,5,1,14604
6,67,0,2012,5,1,15272
6,71,0,2012,5,1,15654
6,72,0,2012,5,1,15750
6,74,0,2012,5,1,15940
6,79,0,2012,5,1,16418
6,80,0,2012,5,1,16513
6,81,0,2012,5,1,16608
6,82,0,2012,5,1,16704
6,83,0,2012,5,1,16799
6,85,0,2012,5,1,16990
6,87,0,2012,5,1,17181
6,90,0,2012,5,1,17467
6,91,0,2012,5,1,17563
6,92,0,2012,5,1,17658
6,93,0,2012,5,1,17754
6,94,0,2012,5,1,17849
6,95,0,2012,5,1,17944
6,96,0,2012,5,1,18040
6,97,0,2012,5,1,18135
6,98,0,2012,5,1,18231
6,99,0,2012,5,1,18326
7,1,0,2012,5,1,23582
7,2,0,2012,5,1,23142
7,3,0,2012,5,1,22701
7,4,0,2012,5,1,22260
7,5,0,2012,5,1,21820
7,6,0,2012,5,1,21379
7,7,0,2012,5,1,20938
7,8,0,2012,5,1,20498
7,9,0,2012,5,1,20057
7,10,0,2012,5,1,19616
7,11,0,2012,5,1,19176
7,12,0,2012,5,1,18735
7,13,0,2012,5,1,18294
7,14,0,2012,5,1,17854
7,16,0,2012,5,1,16972
7,17,0,2012,5,1,16532
7,20,0,2012,5,1,15210
7,21,0,2012,5,1,14769
7,22,0,2012,5,1,14328
7,23,0,2012,5,1,13888
7,24,0,2012,5,1,13447
7,25,0,2012,5,1,13006
7,26,0,2012,5,1,12566
7,27,0,2012,5,1,12125
7,28,0,2012,5,1,11934
7,29,0,2012,5,1,11992
7,30,0,2012,5,1,12067
7,31,0,2012,5,1,12145
7,32,0,2012,5,1,12227
7,33,0,2012,5,1,12311
7,34,0,2012,5,1,12395
7,35,0,2012,5,1,12480
7,36,0,2012,5,1,12566
7,38,0,2012,5,1,12736
7,40,0,2012,5,1,12907
7,41,0,2012,5,1,12992
7,42,0,2012,5,1,13077
7,44,0,2012,5,1,13248
7,45,0,2012,5,1,13333
7,46,0,2012,5,1,13419
7,48,0,2012,5,1,13589
7,49,0,2012,5,1,13675
7,52,0,2012,5,1,13946
7,55,0,2012,5,1,14232
7,56,0,2012,5,1,14328
7,59,0,2012,5,1,14614
7,60,0,2012,5,1,14709
7,67,0,2012,5,1,15377
7,71,0,2012,5,1,15759
7,72,0,2012,5,1,15855
7,74,0,2012,5,1,16045
7,79,0,2012,5,1,16523
7,80,0,2012,5,1,16618
7,81,0,2012,5,1,16713
7,82,0,2012,5,1,16809
7,83,0,2012,5,1,16904
7,85,0,2012,5,1,17095
7,87,0,2012,5,1,17286
7,90,0,2012,5,1,17572
7,91,0,2012,5,1,17668
7,92,0,2012,5,1,17763
7,93,0,2012,5,1,17859
7,94,0,2012,5,1,17954
7,95,0,2012,5,1,18049
7,96,0,2012,5,1,18145
7,97,0,2012,5,1,18240
7,98,0,2012,5,1,18336
8,1,0,2012,5,1,23848
8,2,0,2012,5,1,23408
8,3,0,2012,5,1,22967
8,4,0,2012,5,1,22526
8,5,0,2012,5,1,22086
8,6,0,2012,5,1,21645
8,7,0,2012,5,1,21204
8,8,0,2012,5,1,20764
8,9,0,2012,5,1,20323
8,10,0,2012,5,1,19882
8,11,0,2012,5,1,19442
8,12,0,2012,5,1,19001
8,13,0,2012,5,1,18560
8,14,0,2012,5,1,18120
8,16,0,2012,5,1,17238
8,17,0,2012,5,1,16798
8,18,0,2012,5,1,16357
8,19,0,2012,5,1,15916
8,20,0,2012,5,1,15476
8,21,0,2012,5,1,15035
8,22,0,2012,5,1,14594
8,23,0,2012,5,1,14154
8,24,0,2012,5,1,13713
8,25,0,2012,5,1,13273
8,26,0,2012,5,1,12832
8,27,0,2012,5,1,12391
8,28,0,2012,5,1,12005
8,29,0,2012,5,1,12072
8,30,0,2012,5,1,12152
8,31,0,2012,5,1,12235
8,32,0,2012,5,1,12319
8,33,0,2012,5,1,12404
8,34,0,2012,5,1,12489
8,35,0,2012,5,1,12575
8,36,0,2012,5,1,12660
8,37,0,2012,5,1,12745
8,38,0,2012,5,1,12831
8,40,0,2012,5,1,13001
8,41,0,2012,5,1,13087
8,42,0,2012,5,1,13172
8,44,0,2012,5,1,13343
8,46,0,2012,5,1,13513
8,49,0,2012,5,1,13769
8,52,0,2012,5,1,14051
8,54,0,2012,5,1,14242
8,55,0,2012,5,1,14337
8,56,0,2012,5,1,14433
8,58,0,2012,5,1,14624
8,59,0,2012,5,1,14719
8,60,0,2012,5,1,14814
8,67,0,2012,5,1,15482
8,71,0,2012,5,1,15864
8,72,0,2012,5,1,15960
