Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
1,1,0,2010,2,1,23207
1,2,0,2010,2,1,22918
1,3,0,2010,2,1,22630
1,4,0,2010,2,1,22341
1,5,0,2010,2,1,22053
1,6,0,2010,2,1,21764
1,7,0,2010,2,1,21476
1,8,0,2010,2,1,21188
1,9,0,2010,2,1,20899
1,10,0,2010,2,1,20611
1,11,0,2010,2,1,20322
1,12,0,2010,2,1,20034
1,13,0,2010,2,1,19745
1,14,0,2010,2,1,19457
1,16,0,2010,2,1,18880
1,17,0,2010,2,1,18591
1,18,0,2010,2,1,18303
1,19,0,2010,2,1,18014
1,20,0,2010,2,1,17726
1,21,0,2010,2,1,17437
1,22,0,2010,2,1,17149
1,23,0,2010,2,1,16860
1,24,0,2010,2,1,16572
1,25,0,2010,2,1,16283
1,26,0,2010,2,1,15995
1,27,0,2010,2,1,15706
1,28,0,2010,2,1,15418
1,29,0,2010,2,1,15129
1,30,0,2010,2,1,14841
1,31,0,2010,2,1,14552
1,32,0,2010,2,1,14264
1,33,0,2010,2,1,13975
1,34,0,2010,2,1,13687
1,35,0,2010,2,1,13398
1,36,0,2010,2,1,13110
1,37,0,2010,2,1,12822
1,38,0,2010,2,1,12533
1,40,0,2010,2,1,11956
1,41,0,2010,2,1,11668
1,42,0,2010,2,1,11379
1,44,0,2010,2,1,10802
1,45,0,2010,2,1,10514
1,46,0,2010,2,1,10225
1,47,0,2010,2,1,9937
1,48,0,2010,2,1,9648
1,49,0,2010,2,1,9360
1,51,0,2010,2,1,8783
1,52,0,2010,2,1,8494
1,54,0,2010,2,1,7917
1,55,0,2010,2,1,7629
1,56,0,2010,2,1,7340
1,58,0,2010,2,1,6763
1,59,0,2010,2,1,6633
1,60,0,2010,2,1,7590
1,67,0,2010,2,1,16703
1,71,0,2010,2,1,21911
1,72,0,2010,2,1,23212
1,74,0,2010,2,1,25816
1,79,0,2010,2,1,32325
1,80,0,2010,2,1,33627
1,81,0,2010,2,1,34929
1,82,0,2010,2,1,36231
1,83,0,2010,2,1,37533
1,85,0,2010,2,1,40136
1,87,0,2010,2,1,42740
1,90,0,2010,2,1,46646
1,91,0,2010,2,1,47948
1,92,0,2010,2,1,49159
1,93,0,2010,2,1,50292
1,94,0,2010,2,1,51426
1,95,0,2010,2,1,52559
1,97,0,2010,2,1,54826
1,98,0,2010,2,1,55960
2,1,0,2010,2,1,22279
2,2,0,2010,2,1,21991
2,3,0,2010,2,1,21702
2,4,0,2010,2,1,21414
2,5,0,2010,2,1,21125
2,6,0,2010,2,1,20837
2,7,0,2010,2,1,20548
2,8,0,2010,2,1,20260
2,9,0,2010,2,1,19971
2,10,0,2010,2,1,19683
2,11,0,2010,2,1,19394
2,12,0,2010,2,1,19106
2,13,0,2010,2,1,18817
2,14,0,2010,2,1,18529
2,16,0,2010,2,1,17952
2,17,0,2010,2,1,17663
2,18,0,2010,2,1,17375
2,19,0,2010,2,1,17086
2,20,0,2010,2,1,16798
2,21,0,2010,2,1,16509
2,22,0,2010,2,1,16221
2,23,0,2010,2,1,15932
2,24,0,2010,2,1,15644
2,25,0,2010,2,1,15356
2,26,0,2010,2,1,15067
2,27,0,2010,2,1,14779
2,28,0,2010,2,1,14490
2,29,0,2010,2,1,14202
