Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
21,1,0,2012,5,1,14939
21,2,0,2012,5,1,14941
21,3,0,2012,5,1,14943
21,4,0,2012,5,1,14944
21,5,0,2012,5,1,14946
21,6,0,2012,5,1,14948
21,7,0,2012,5,1,14950
21,8,0,2012,5,1,14952
21,9,0,2012,5,1,14954
21,10,0,2012,5,1,14956
21,11,0,2012,5,1,14957
21,12,0,2012,5,1,14959
21,13,0,2012,5,1,14961
21,14,0,2012,5,1,14963
21,16,0,2012,5,1,14967
21,17,0,2012,5,1,14968
21,19,0,2012,5,1,14972
21,20,0,2012,5,1,14974
21,21,0,2012,5,1,14976
21,22,0,2012,5,1,14978
21,23,0,2012,5,1,14980
21,24,0,2012,5,1,14981
21,25,0,2012,5,1,14983
21,26,0,2012,5,1,14985
21,27,0,2012,5,1,14987
21,28,0,2012,5,1,14989
21,29,0,2012,5,1,14991
21,30,0,2012,5,1,14993
21,31,0,2012,5,1,14994
21,32,0,2012,5,1,14996
21,33,0,2012,5,1,14998
21,34,0,2012,5,1,15000
21,35,0,2012,5,1,15002
21,36,0,2012,5,1,15004
21,38,0,2012,5,1,15007
21,40,0,2012,5,1,15011
21,41,0,2012,5,1,15013
21,42,0,2012,5,1,15015
21,44,0,2012,5,1,15018
21,46,0,2012,5,1,15022
21,49,0,2012,5,1,15028
21,52,0,2012,5,1,15033
21,54,0,2012,5,1,15037
21,55,0,2012,5,1,15039
21,56,0,2012,5,1,15041
21,58,0,2012,5,1,15044
21,59,0,2012,5,1,15046
21,60,0,2012,5,1,15048
21,67,0,2012,5,1,15061
21,71,0,2012,5,1,15068
21,72,0,2012,5,1,15070
21,74,0,2012,5,1,15074
21,79,0,2012,5,1,15083
21,80,0,2012,5,1,15085
21,81,0,2012,5,1,15087
21,82,0,2012,5,1,15089
21,83,0,2012,5,1,15091
21,85,0,2012,5,1,15094
21,87,0,2012,5,1,15098
21,90,0,2012,5,1,15104
21,91,0,2012,5,1,15105
21,92,0,2012,5,1,15107
21,93,0,2012,5,1,15109
21,94,0,2012,5,1,15111
21,95,0,2012,5,1,15113
21,97,0,2012,5,1,15116
21,98,0,2012,5,1,15118
22,1,0,2012,5,1,14945
22,2,0,2012,5,1,14947
22,3,0,2012,5,1,14948
22,4,0,2012,5,1,14950
22,5,0,2012,5,1,14952
22,6,0,2012,5,1,14954
22,7,0,2012,5,1,14956
22,8,0,2012,5,1,14958
22,9,0,2012,5,1,14959
22,10,0,2012,5,1,14961
22,11,0,2012,5,1,14963
