Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
6,1,25619.0,0,2010,2,1
6,2,50810.04,0,2010,2,1
6,3,14831.0,0,2010,2,1
6,4,35192.87,0,2010,2,1
6,5,41607.89,0,2010,2,1
6,6,8301.2,0,2010,2,1
6,7,23567.81,0,2010,2,1
6,8,51620.42,0,2010,2,1
6,9,26716.19,0,2010,2,1
6,10,43843.57,0,2010,2,1
6,11,21103.95,0,2010,2,1
6,12,7150.11,0,2010,2,1
6,13,39860.7,0,2010,2,1
6,14,28269.16,0,2010,2,1
6,16,11819.17,0,2010,2,1
6,17,20550.99,0,2010,2,1
6,18,5256.3,0,2010,2,1
6,19,3707.61,0,2010,2,1
6,20,9803.81,0,2010,2,1
6,21,11793.23,0,2010,2,1
6,22,23716.37,0,2010,2,1
6,23,29660.17,0,2010,2,1
6,24,8532.4,0,2010,2,1
6,25,14733.0,0,2010,2,1
6,26,10668.54,0,2010,2,1
6,27,3115.0,0,2010,2,1
6,28,1190.89,0,2010,2,1
6,29,9397.08,0,2010,2,1
6,30,5952.4,0,2010,2,1
6,31,2662.0,0,2010,2,1
6,32,13871.9,0,2010,2,1
6,33,9161.01,0,2010,2,1
6,34,19745.03,0,2010,2,1
6,35,4091.0,0,2010,2,1
6,36,108.0,0,2010,2,1
6,37,5165.01,0,2010,2,1
6,38,100213.47,0,2010,2,1
6,40,73635.52,0,2010,2,1
6,41,1630.74,0,2010,2,1
6,42,8163.79,0,2010,2,1
6,44,8361.32,0,2010,2,1
6,45,24.62,0,2010,2,1
6,46,27470.39,0,2010,2,1
6,47,-59.0,0,2010,2,1
6,48,2893.0,0,2010,2,1
6,49,14727.18,0,2010,2,1
6,51,29.32,0,2010,2,1
6,52,5133.68,0,2010,2,1
6,54,129.0,0,2010,2,1
6,55,26380.77,0,2010,2,1
6,56,3085.13,0,2010,2,1
6,58,3322.0,0,2010,2,1
6,59,1170.91,0,2010,2,1
6,67,13970.69,0,2010,2,1
6,71,9847.07,0,2010,2,1
6,72,112279.42,0,2010,2,1
6,74,21374.43,0,2010,2,1
6,79,34395.14,0,2010,2,1
6,80,14222.74,0,2010,2,1
6,81,16765.86,0,2010,2,1
6,82,18933.52,0,2010,2,1
6,83,4444.58,0,2010,2,1
6,85,2972.29,0,2010,2,1
6,87,39665.5,0,2010,2,1
6,90,58106.79,0,2010,2,1
6,91,48449.73,0,2010,2,1
6,92,111241.81,0,2010,2,1
6,93,40815.87,0,2010,2,1
6,94,40100.82,0,2010,2,1
6,95,90278.94,0,2010,2,1
6,96,24989.15,0,2010,2,1
6,97,20947.7,0,2010,2,1
6,98,9326.39,0,2010,2,1
7,1,8970.97,0,2010,2,1
7,2,21129.93,0,2010,2,1
7,3,6958.0,0,2010,2,1
7,4,13418.73,0,2010,2,1
7,5,13463.36,0,2010,2,1
7,6,5546.98,0,2010,2,1
7,7,6854.9,0,2010,2,1
7,8,14979.64,0,2010,2,1
7,9,12221.42,0,2010,2,1
7,10,19127.16,0,2010,2,1
7,11,15566.93,0,2010,2,1
7,12,4160.66,0,2010,2,1
7,13,16011.92,0,2010,2,1
7,14,9403.39,0,2010,2,1
7,16,2774.48,0,2010,2,1
7,17,6838.94,0,2010,2,1
7,18,1062.0,0,2010,2,1
7,19,1638.1,0,2010,2,1
7,20,2520.08,0,2010,2,1
7,21,2001.34,0,2010,2,1
7,22,4664.51,0,2010,2,1
7,23,13288.19,0,2010,2,1
7,24,2803.32,0,2010,2,1
7,25,5976.56,0,2010,2,1
7,26,2143.81,0,2010,2,1
7,27,233.0,0,2010,2,1
7,28,202.63,0,2010,2,1
7,29,1509.5,0,2010,2,1
7,30,1151.0,0,2010,2,1
7,31,1543.0,0,2010,2,1
7,32,7280.21,0,2010,2,1
7,33,2071.22,0,2010,2,1
7,34,6012.3,0,2010,2,1
7,35,945.0,0,2010,2,1
7,36,2017.0,0,2010,2,1
7,38,37611.7,0,2010,2,1
7,40,35190.04,0,2010,2,1
7,41,751.3,0,2010,2,1
7,42,5417.14,0,2010,2,1
7,44,3852.4,0,2010,2,1
7,45,2.0,0,2010,2,1
7,46,12628.85,0,2010,2,1
7,47,25.0,0,2010,2,1
7,49,14.15,0,2010,2,1
7,51,40.98,0,2010,2,1
7,52,2554.33,0,2010,2,1
7,54,215.0,0,2010,2,1
7,55,6911.07,0,2010,2,1
7,56,640.0,0,2010,2,1
7,58,543.0,0,2010,2,1
7,59,196.88,0,2010,2,1
7,60,96.8,0,2010,2,1
7,67,3894.45,0,2010,2,1
7,71,2995.98,0,2010,2,1
7,72,41927.92,0,2010,2,1
7,74,7329.72,0,2010,2,1
7,79,5615.37,0,2010,2,1
7,80,90.0,0,2010,2,1
7,81,5977.05,0,2010,2,1
7,82,8862.77,0,2010,2,1
7,83,261.76,0,2010,2,1
7,85,1032.13,0,2010,2,1
7,87,7414.22,0,2010,2,1
7,90,8745.28,0,2010,2,1
7,91,4928.02,0,2010,2,1
7,92,23071.14,0,2010,2,1
7,93,524.27,0,2010,2,1
7,94,4.22,0,2010,2,1
7,95,26933.81,0,2010,2,1
7,96,998.83,0,2010,2,1
7,97,2515.29,0,2010,2,1
7,98,422.39,0,2010,2,1
8,1,16181.89,0,2010,2,1
8,2,37550.1,0,2010,2,1
8,3,10483.04,0,2010,2,1
8,4,21759.76,0,2010,2,1
8,5,23880.84,0,2010,2,1
8,6,4104.97,0,2010,2,1
8,7,16528.54,0,2010,2,1
8,8,28177.56,0,2010,2,1
8,9,8244.57,0,2010,2,1
8,10,28716.87,0,2010,2,1
8,11,19366.65,0,2010,2,1
8,12,5158.64,0,2010,2,1
8,13,28075.31,0,2010,2,1
8,14,11410.69,0,2010,2,1
8,16,2955.93,0,2010,2,1
8,17,9477.43,0,2010,2,1
8,18,5982.0,0,2010,2,1
8,19,1802.07,0,2010,2,1
8,20,3816.23,0,2010,2,1
8,21,7032.86,0,2010,2,1
8,22,8981.78,0,2010,2,1
8,23,15034.2,0,2010,2,1
8,24,5820.6,0,2010,2,1
8,25,7260.0,0,2010,2,1
8,26,8507.05,0,2010,2,1
8,27,1605.0,0,2010,2,1
8,28,619.36,0,2010,2,1
8,29,4206.56,0,2010,2,1
8,30,3280.5,0,2010,2,1
8,31,2136.18,0,2010,2,1
8,32,8699.85,0,2010,2,1
8,33,6589.92,0,2010,2,1
8,34,12029.75,0,2010,2,1
8,35,2066.0,0,2010,2,1
8,36,185.5,0,2010,2,1
8,37,3860.38,0,2010,2,1
8,38,58048.83,0,2010,2,1
8,40,44475.69,0,2010,2,1
8,41,431.0,0,2010,2,1
8,42,5237.93,0,2010,2,1
8,44,3899.6,0,2010,2,1
8,46,18015.38,0,2010,2,1
8,49,4222.67,0,2010,2,1
8,52,2702.42,0,2010,2,1
8,54,74.97,0,2010,2,1
8,55,10919.58,0,2010,2,1
8,56,1251.85,0,2010,2,1
8,58,7563.0,0,2010,2,1
8,59,825.76,0,2010,2,1
8,60,369.6,0,2010,2,1
8,67,5711.31,0,2010,2,1
8,71,5304.07,0,2010,2,1
8,72,88650.28,0,2010,2,1
8,74,9385.42,0,2010,2,1
8,79,29645.68,0,2010,2,1
8,80,8654.6,0,2010,2,1
8,81,11781.08,0,2010,2,1
