Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
1,1,0,2010,10,1,24129
1,2,0,2010,10,1,23840
1,3,0,2010,10,1,23552
1,4,0,2010,10,1,23263
1,5,0,2010,10,1,22975
1,6,0,2010,10,1,22687
1,7,0,2010,10,1,22398
1,8,0,2010,10,1,22110
1,9,0,2010,10,1,21821
1,10,0,2010,10,1,21533
1,11,0,2010,10,1,21244
1,12,0,2010,10,1,20956
1,13,0,2010,10,1,20667
1,14,0,2010,10,1,20379
1,16,0,2010,10,1,19802
1,17,0,2010,10,1,19513
1,18,0,2010,10,1,19225
1,19,0,2010,10,1,18936
1,20,0,2010,10,1,18648
1,21,0,2010,10,1,18359
1,22,0,2010,10,1,18071
1,23,0,2010,10,1,17782
1,24,0,2010,10,1,17494
1,25,0,2010,10,1,17205
1,26,0,2010,10,1,16917
1,27,0,2010,10,1,16628
1,28,0,2010,10,1,16340
1,29,0,2010,10,1,16051
1,30,0,2010,10,1,15763
1,31,0,2010,10,1,15474
1,32,0,2010,10,1,15186
1,33,0,2010,10,1,14897
1,34,0,2010,10,1,14609
1,35,0,2010,10,1,14321
1,36,0,2010,10,1,14032
1,37,0,2010,10,1,13744
1,38,0,2010,10,1,13455
1,40,0,2010,10,1,12878
1,41,0,2010,10,1,12590
1,42,0,2010,10,1,12301
1,44,0,2010,10,1,11724
1,45,0,2010,10,1,11436
1,46,0,2010,10,1,11147
1,48,0,2010,10,1,10570
1,49,0,2010,10,1,10282
1,51,0,2010,10,1,9705
1,52,0,2010,10,1,9416
1,54,0,2010,10,1,8839
1,55,0,2010,10,1,8551
1,56,0,2010,10,1,8262
1,58,0,2010,10,1,7685
1,59,0,2010,10,1,7767
1,60,0,2010,10,1,9020
1,67,0,2010,10,1,18133
1,71,0,2010,10,1,23340
1,72,0,2010,10,1,24642
1,74,0,2010,10,1,27246
1,79,0,2010,10,1,33755
1,80,0,2010,10,1,35057
1,81,0,2010,10,1,36358
1,82,0,2010,10,1,37660
1,83,0,2010,10,1,38962
1,85,0,2010,10,1,41566
1,87,0,2010,10,1,44170
1,90,0,2010,10,1,48075
1,91,0,2010,10,1,49364
1,92,0,2010,10,1,50497
1,93,0,2010,10,1,51631
1,94,0,2010,10,1,52764
1,95,0,2010,10,1,53898
1,96,0,2010,10,1,55031
1,97,0,2010,10,1,56165
1,98,0,2010,10,1,57298
2,1,0,2010,10,1,23201
2,2,0,2010,10,1,22913
2,3,0,2010,10,1,22624
2,4,0,2010,10,1,22336
2,5,0,2010,10,1,22047
2,6,0,2010,10,1,21759
2,7,0,2010,10,1,21470
2,8,0,2010,10,1,21182
2,9,0,2010,10,1,20893
2,10,0,2010,10,1,20605
2,11,0,2010,10,1,20316
2,12,0,2010,10,1,20028
2,13,0,2010,10,1,19739
2,14,0,2010,10,1,19451
2,16,0,2010,10,1,18874
2,17,0,2010,10,1,18585
2,18,0,2010,10,1,18297
2,19,0,2010,10,1,18008
2,20,0,2010,10,1,17720
2,21,0,2010,10,1,17431
2,22,0,2010,10,1,17143
2,23,0,2010,10,1,16855
2,24,0,2010,10,1,16566
2,25,0,2010,10,1,16278
2,26,0,2010,10,1,15989
2,27,0,2010,10,1,15701
2,28,0,2010,10,1,15412
2,29,0,2010,10,1,15124
2,30,0,2010,10,1,14835
2,31,0,2010,10,1,14547
2,32,0,2010,10,1,14258
2,33,0,2010,10,1,13970
2,34,0,2010,10,1,13681
2,35,0,2010,10,1,13393
2,36,0,2010,10,1,13104
2,37,0,2010,10,1,12816
2,38,0,2010,10,1,12527
2,40,0,2010,10,1,11950
2,41,0,2010,10,1,11662
2,42,0,2010,10,1,11373
2,44,0,2010,10,1,10796
2,45,0,2010,10,1,10508
2,46,0,2010,10,1,10219
