Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
16,1,12786.85,0,2010,2,1
16,2,22483.89,0,2010,2,1
16,3,8278.26,0,2010,2,1
16,4,14319.11,0,2010,2,1
16,5,13295.8,0,2010,2,1
16,6,4501.74,0,2010,2,1
16,7,9793.38,0,2010,2,1
16,8,16238.07,0,2010,2,1
16,9,9885.13,0,2010,2,1
16,10,10204.05,0,2010,2,1
16,11,9947.86,0,2010,2,1
16,12,3606.5,0,2010,2,1
16,13,14779.59,0,2010,2,1
16,14,9994.66,0,2010,2,1
16,16,1811.37,0,2010,2,1
16,17,6867.96,0,2010,2,1
16,18,1369.0,0,2010,2,1
16,19,1514.29,0,2010,2,1
16,20,2449.01,0,2010,2,1
16,21,3155.13,0,2010,2,1
16,22,6794.99,0,2010,2,1
16,23,9481.49,0,2010,2,1
16,24,1761.02,0,2010,2,1
16,25,3594.58,0,2010,2,1
16,26,1871.88,0,2010,2,1
16,27,576.0,0,2010,2,1
16,28,300.5,0,2010,2,1
16,29,1473.16,0,2010,2,1
16,30,1488.0,0,2010,2,1
16,31,1078.0,0,2010,2,1
16,32,3852.56,0,2010,2,1
16,33,2123.6,0,2010,2,1
16,34,4069.81,0,2010,2,1
16,35,663.0,0,2010,2,1
16,36,1705.9,0,2010,2,1
16,38,57776.81,0,2010,2,1
16,40,34870.18,0,2010,2,1
16,41,2285.64,0,2010,2,1
16,42,2932.81,0,2010,2,1
16,44,4435.48,0,2010,2,1
16,45,34.62,0,2010,2,1
16,46,12553.92,0,2010,2,1
16,52,2541.04,0,2010,2,1
16,54,105.5,0,2010,2,1
16,55,7178.35,0,2010,2,1
16,56,37.5,0,2010,2,1
16,58,346.0,0,2010,2,1
16,59,338.1,0,2010,2,1
16,67,3911.46,0,2010,2,1
16,71,2633.22,0,2010,2,1
16,72,47548.99,0,2010,2,1
16,74,9071.63,0,2010,2,1
16,79,5965.04,0,2010,2,1
16,81,2580.8,0,2010,2,1
16,82,7863.82,0,2010,2,1
16,85,2831.96,0,2010,2,1
16,87,6786.01,0,2010,2,1
16,90,5330.05,0,2010,2,1
