Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
21,1,0,2012,7,1,15151
21,2,0,2012,7,1,15152
21,3,0,2012,7,1,15154
21,4,0,2012,7,1,15156
21,5,0,2012,7,1,15158
21,6,0,2012,7,1,15160
21,7,0,2012,7,1,15162
21,8,0,2012,7,1,15164
21,9,0,2012,7,1,15165
21,10,0,2012,7,1,15167
21,11,0,2012,7,1,15169
21,12,0,2012,7,1,15171
21,13,0,2012,7,1,15173
21,14,0,2012,7,1,15175
21,16,0,2012,7,1,15178
21,17,0,2012,7,1,15180
21,18,0,2012,7,1,15182
21,19,0,2012,7,1,15184
21,20,0,2012,7,1,15186
21,21,0,2012,7,1,15188
21,22,0,2012,7,1,15189
21,23,0,2012,7,1,15191
21,24,0,2012,7,1,15193
21,25,0,2012,7,1,15195
21,26,0,2012,7,1,15197
21,27,0,2012,7,1,15199
21,28,0,2012,7,1,15201
21,29,0,2012,7,1,15202
21,30,0,2012,7,1,15204
21,31,0,2012,7,1,15206
21,32,0,2012,7,1,15208
21,33,0,2012,7,1,15210
21,34,0,2012,7,1,15212
21,35,0,2012,7,1,15214
21,36,0,2012,7,1,15215
21,38,0,2012,7,1,15219
21,40,0,2012,7,1,15223
21,41,0,2012,7,1,15225
21,42,0,2012,7,1,15226
21,44,0,2012,7,1,15230
21,46,0,2012,7,1,15234
21,49,0,2012,7,1,15239
21,52,0,2012,7,1,15245
21,54,0,2012,7,1,15249
21,55,0,2012,7,1,15251
21,56,0,2012,7,1,15252
21,58,0,2012,7,1,15256
21,59,0,2012,7,1,15258
21,60,0,2012,7,1,15260
21,67,0,2012,7,1,15273
21,71,0,2012,7,1,15280
21,72,0,2012,7,1,15282
21,74,0,2012,7,1,15286
21,79,0,2012,7,1,15295
21,80,0,2012,7,1,15297
21,81,0,2012,7,1,15299
21,82,0,2012,7,1,15300
21,83,0,2012,7,1,15302
21,85,0,2012,7,1,15306
21,87,0,2012,7,1,15310
21,90,0,2012,7,1,15315
21,91,0,2012,7,1,15317
21,92,0,2012,7,1,15319
21,93,0,2012,7,1,15321
21,94,0,2012,7,1,15323
21,95,0,2012,7,1,15325
21,97,0,2012,7,1,15328
21,98,0,2012,7,1,15330
22,1,0,2012,7,1,15156
22,2,0,2012,7,1,15158
22,3,0,2012,7,1,15160
22,4,0,2012,7,1,15162
22,5,0,2012,7,1,15164
22,6,0,2012,7,1,15166
22,7,0,2012,7,1,15168
22,8,0,2012,7,1,15169
22,9,0,2012,7,1,15171
22,10,0,2012,7,1,15173
22,11,0,2012,7,1,15175
22,12,0,2012,7,1,15177
22,13,0,2012,7,1,15179
22,14,0,2012,7,1,15180
22,16,0,2012,7,1,15184
22,17,0,2012,7,1,15186
22,19,0,2012,7,1,15190
22,20,0,2012,7,1,15192
22,21,0,2012,7,1,15193
22,22,0,2012,7,1,15195
22,23,0,2012,7,1,15197
22,24,0,2012,7,1,15199
22,25,0,2012,7,1,15201
22,26,0,2012,7,1,15203
22,27,0,2012,7,1,15205
22,28,0,2012,7,1,15206
22,29,0,2012,7,1,15208
22,30,0,2012,7,1,15210
22,31,0,2012,7,1,15212
22,32,0,2012,7,1,15214
22,33,0,2012,7,1,15216
22,34,0,2012,7,1,15217
22,35,0,2012,7,1,15219
22,36,0,2012,7,1,15221
22,38,0,2012,7,1,15225
22,40,0,2012,7,1,15229
22,41,0,2012,7,1,15230
22,42,0,2012,7,1,15232
22,44,0,2012,7,1,15236
22,45,0,2012,7,1,15238
22,46,0,2012,7,1,15240
22,52,0,2012,7,1,15251
22,54,0,2012,7,1,15254
22,55,0,2012,7,1,15256
22,56,0,2012,7,1,15258
22,58,0,2012,7,1,15262
22,59,0,2012,7,1,15264
22,60,0,2012,7,1,15266
22,67,0,2012,7,1,15279
22,71,0,2012,7,1,15286
22,72,0,2012,7,1,15288
22,74,0,2012,7,1,15291
22,79,0,2012,7,1,15301
22,80,0,2012,7,1,15303
22,81,0,2012,7,1,15304
22,82,0,2012,7,1,15306
22,83,0,2012,7,1,15308
22,85,0,2012,7,1,15312
22,87,0,2012,7,1,15316
22,90,0,2012,7,1,15321
22,91,0,2012,7,1,15323
22,92,0,2012,7,1,15325
22,93,0,2012,7,1,15327
22,94,0,2012,7,1,15328
22,95,0,2012,7,1,15330
22,97,0,2012,7,1,15334
22,98,0,2012,7,1,15336
23,1,0,2012,7,1,15162
23,2,0,2012,7,1,15164
23,3,0,2012,7,1,15166
23,4,0,2012,7,1,15168
23,5,0,2012,7,1,15170
23,6,0,2012,7,1,15171
23,7,0,2012,7,1,15173
23,8,0,2012,7,1,15175
23,9,0,2012,7,1,15177
23,10,0,2012,7,1,15179
23,11,0,2012,7,1,15181
23,12,0,2012,7,1,15183
23,13,0,2012,7,1,15184
23,14,0,2012,7,1,15186
23,16,0,2012,7,1,15190
23,17,0,2012,7,1,15192
23,19,0,2012,7,1,15196
23,20,0,2012,7,1,15197
23,21,0,2012,7,1,15199
23,22,0,2012,7,1,15201
23,23,0,2012,7,1,15203
23,24,0,2012,7,1,15205
23,25,0,2012,7,1,15207
23,26,0,2012,7,1,15208
23,27,0,2012,7,1,15210
23,28,0,2012,7,1,15212
23,29,0,2012,7,1,15214
23,30,0,2012,7,1,15216
23,31,0,2012,7,1,15218
23,32,0,2012,7,1,15220
23,33,0,2012,7,1,15221
23,34,0,2012,7,1,15223
23,35,0,2012,7,1,15225
23,36,0,2012,7,1,15227
23,38,0,2012,7,1,15231
23,40,0,2012,7,1,15234
23,41,0,2012,7,1,15236
23,42,0,2012,7,1,15238
23,44,0,2012,7,1,15242
23,46,0,2012,7,1,15245
23,49,0,2012,7,1,15251
23,50,0,2012,7,1,15253
23,52,0,2012,7,1,15257
23,54,0,2012,7,1,15260
23,55,0,2012,7,1,15262
23,56,0,2012,7,1,15264
23,58,0,2012,7,1,15268
23,59,0,2012,7,1,15270
23,60,0,2012,7,1,15271
23,67,0,2012,7,1,15284
23,71,0,2012,7,1,15292
23,72,0,2012,7,1,15294
23,74,0,2012,7,1,15297
23,79,0,2012,7,1,15307
23,80,0,2012,7,1,15308
23,81,0,2012,7,1,15310
23,82,0,2012,7,1,15312
23,83,0,2012,7,1,15314
23,85,0,2012,7,1,15318
23,87,0,2012,7,1,15321
23,90,0,2012,7,1,15327
23,91,0,2012,7,1,15329
23,92,0,2012,7,1,15331
23,93,0,2012,7,1,15332
23,94,0,2012,7,1,15334
23,95,0,2012,7,1,15336
23,96,0,2012,7,1,15338
23,97,0,2012,7,1,15340
23,98,0,2012,7,1,15342
24,1,0,2012,7,1,15168
24,2,0,2012,7,1,15170
24,3,0,2012,7,1,15172
24,4,0,2012,7,1,15174
24,5,0,2012,7,1,15175
24,6,0,2012,7,1,15177
24,7,0,2012,7,1,15179
24,8,0,2012,7,1,15181
24,9,0,2012,7,1,15183
24,10,0,2012,7,1,15185
24,11,0,2012,7,1,15187
24,12,0,2012,7,1,15188
24,13,0,2012,7,1,15190
24,14,0,2012,7,1,15192
24,16,0,2012,7,1,15196
24,17,0,2012,7,1,15198
24,19,0,2012,7,1,15201
24,20,0,2012,7,1,15203
24,21,0,2012,7,1,15205
24,22,0,2012,7,1,15207
24,23,0,2012,7,1,15209
24,24,0,2012,7,1,15211
24,25,0,2012,7,1,15212
24,26,0,2012,7,1,15214
24,27,0,2012,7,1,15216
24,28,0,2012,7,1,15218
24,29,0,2012,7,1,15220
24,30,0,2012,7,1,15222
24,31,0,2012,7,1,15224
24,32,0,2012,7,1,15225
24,33,0,2012,7,1,15227
24,34,0,2012,7,1,15229
24,35,0,2012,7,1,15231
24,36,0,2012,7,1,15233
24,37,0,2012,7,1,15235
24,38,0,2012,7,1,15236
24,40,0,2012,7,1,15240
24,41,0,2012,7,1,15242
24,42,0,2012,7,1,15244
24,44,0,2012,7,1,15248
24,46,0,2012,7,1,15251
24,49,0,2012,7,1,15257
24,50,0,2012,7,1,15259
24,52,0,2012,7,1,15262
24,54,0,2012,7,1,15266
24,55,0,2012,7,1,15268
24,56,0,2012,7,1,15270
24,58,0,2012,7,1,15274
24,59,0,2012,7,1,15275
24,60,0,2012,7,1,15277
24,67,0,2012,7,1,15290
24,71,0,2012,7,1,15298
24,72,0,2012,7,1,15299
24,74,0,2012,7,1,15303
24,79,0,2012,7,1,15312
24,80,0,2012,7,1,15314
24,81,0,2012,7,1,15316
24,82,0,2012,7,1,15318
24,83,0,2012,7,1,15320
24,85,0,2012,7,1,15323
24,87,0,2012,7,1,15327
24,90,0,2012,7,1,15333
24,91,0,2012,7,1,15335
24,92,0,2012,7,1,15336
24,93,0,2012,7,1,15338
24,94,0,2012,7,1,15340
24,95,0,2012,7,1,15342
24,96,0,2012,7,1,15344
24,97,0,2012,7,1,15346
24,98,0,2012,7,1,15348
24,99,0,2012,7,1,15349
25,1,0,2012,7,1,15174
25,2,0,2012,7,1,15176
25,3,0,2012,7,1,15178
25,4,0,2012,7,1,15179
25,5,0,2012,7,1,15181
25,6,0,2012,7,1,15183
25,7,0,2012,7,1,15185
25,8,0,2012,7,1,15187
25,9,0,2012,7,1,15189
25,10,0,2012,7,1,15191
25,11,0,2012,7,1,15192
25,12,0,2012,7,1,15194
25,13,0,2012,7,1,15196
25,14,0,2012,7,1,15198
25,16,0,2012,7,1,15202
25,17,0,2012,7,1,15203
25,20,0,2012,7,1,15209
25,21,0,2012,7,1,15211
