Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
31,1,0,2010,6,1,16095
31,2,0,2010,6,1,15898
31,3,0,2010,6,1,15700
31,4,0,2010,6,1,15503
31,5,0,2010,6,1,15306
31,6,0,2010,6,1,15108
31,7,0,2010,6,1,14911
31,8,0,2010,6,1,14713
31,9,0,2010,6,1,14516
31,10,0,2010,6,1,14318
31,11,0,2010,6,1,14121
31,12,0,2010,6,1,13923
31,13,0,2010,6,1,13726
31,14,0,2010,6,1,13529
31,16,0,2010,6,1,13134
31,17,0,2010,6,1,12936
31,19,0,2010,6,1,12541
31,20,0,2010,6,1,12344
31,21,0,2010,6,1,12146
31,22,0,2010,6,1,11949
31,23,0,2010,6,1,11752
31,24,0,2010,6,1,11554
31,25,0,2010,6,1,11357
31,26,0,2010,6,1,11159
31,27,0,2010,6,1,10962
31,28,0,2010,6,1,10764
31,29,0,2010,6,1,10567
31,30,0,2010,6,1,10369
31,31,0,2010,6,1,10172
31,32,0,2010,6,1,9975
31,33,0,2010,6,1,9777
31,34,0,2010,6,1,9580
31,35,0,2010,6,1,9382
31,36,0,2010,6,1,9185
31,37,0,2010,6,1,8987
31,38,0,2010,6,1,8790
31,40,0,2010,6,1,8395
31,41,0,2010,6,1,8198
31,42,0,2010,6,1,8000
31,44,0,2010,6,1,7605
31,46,0,2010,6,1,7210
31,49,0,2010,6,1,6618
31,51,0,2010,6,1,6223
31,52,0,2010,6,1,6026
31,54,0,2010,6,1,5631
31,55,0,2010,6,1,5433
31,56,0,2010,6,1,5236
31,58,0,2010,6,1,4842
31,59,0,2010,6,1,5167
31,60,0,2010,6,1,5891
31,67,0,2010,6,1,10962
31,71,0,2010,6,1,13859
31,72,0,2010,6,1,14584
31,74,0,2010,6,1,16032
31,79,0,2010,6,1,19654
31,80,0,2010,6,1,20379
31,81,0,2010,6,1,21103
31,82,0,2010,6,1,21827
31,83,0,2010,6,1,22552
31,85,0,2010,6,1,24001
31,87,0,2010,6,1,25449
31,90,0,2010,6,1,27622
31,91,0,2010,6,1,28347
31,92,0,2010,6,1,29071
31,93,0,2010,6,1,29796
31,94,0,2010,6,1,30520
31,95,0,2010,6,1,31244
31,96,0,2010,6,1,31969
31,97,0,2010,6,1,32693
31,98,0,2010,6,1,33418
32,1,0,2010,6,1,16063
32,2,0,2010,6,1,15865
32,3,0,2010,6,1,15668
32,4,0,2010,6,1,15470
32,5,0,2010,6,1,15273
32,6,0,2010,6,1,15075
32,7,0,2010,6,1,14878
32,8,0,2010,6,1,14680
32,9,0,2010,6,1,14483
32,10,0,2010,6,1,14286
32,11,0,2010,6,1,14088
32,12,0,2010,6,1,13891
32,13,0,2010,6,1,13693
32,14,0,2010,6,1,13496
32,16,0,2010,6,1,13101
32,17,0,2010,6,1,12903
32,18,0,2010,6,1,12706
32,19,0,2010,6,1,12509
32,20,0,2010,6,1,12311
32,21,0,2010,6,1,12114
32,22,0,2010,6,1,11916
32,23,0,2010,6,1,11719
32,24,0,2010,6,1,11521
32,25,0,2010,6,1,11324
32,26,0,2010,6,1,11126
32,27,0,2010,6,1,10929
32,28,0,2010,6,1,10732
32,29,0,2010,6,1,10534
32,30,0,2010,6,1,10337
32,31,0,2010,6,1,10139
32,32,0,2010,6,1,9942
32,33,0,2010,6,1,9744
32,34,0,2010,6,1,9547
32,35,0,2010,6,1,9349
32,36,0,2010,6,1,9152
32,37,0,2010,6,1,8955
32,38,0,2010,6,1,8757
32,40,0,2010,6,1,8362
32,41,0,2010,6,1,8165
32,42,0,2010,6,1,7967
32,44,0,2010,6,1,7572
32,46,0,2010,6,1,7178
32,49,0,2010,6,1,6585
32,51,0,2010,6,1,6190
32,52,0,2010,6,1,5993
32,54,0,2010,6,1,5598
32,55,0,2010,6,1,5400
32,56,0,2010,6,1,5203
32,58,0,2010,6,1,4808
32,59,0,2010,6,1,4802
32,60,0,2010,6,1,5519
32,67,0,2010,6,1,10589
32,71,0,2010,6,1,13487
32,72,0,2010,6,1,14211
32,74,0,2010,6,1,15660
32,79,0,2010,6,1,19282
32,80,0,2010,6,1,20006
32,81,0,2010,6,1,20731
32,82,0,2010,6,1,21455
32,83,0,2010,6,1,22179
32,85,0,2010,6,1,23628
32,87,0,2010,6,1,25077
32,90,0,2010,6,1,27250
32,91,0,2010,6,1,27974
32,92,0,2010,6,1,28699
32,93,0,2010,6,1,29423
32,94,0,2010,6,1,30148
32,95,0,2010,6,1,30872
32,96,0,2010,6,1,31596
32,97,0,2010,6,1,32321
32,98,0,2010,6,1,33045
33,1,0,2010,6,1,16030
33,2,0,2010,6,1,15832
33,3,0,2010,6,1,15635
33,4,0,2010,6,1,15437
33,5,0,2010,6,1,15240
33,7,0,2010,6,1,14845
33,8,0,2010,6,1,14648
33,9,0,2010,6,1,14450
33,10,0,2010,6,1,14253
33,11,0,2010,6,1,14055
33,12,0,2010,6,1,13858
33,13,0,2010,6,1,13660
33,14,0,2010,6,1,13463
33,16,0,2010,6,1,13068
33,17,0,2010,6,1,12871
33,20,0,2010,6,1,12278
33,21,0,2010,6,1,12081
33,25,0,2010,6,1,11291
33,26,0,2010,6,1,11094
33,38,0,2010,6,1,8724
33,40,0,2010,6,1,8329
33,42,0,2010,6,1,7935
33,46,0,2010,6,1,7145
33,55,0,2010,6,1,5368
33,59,0,2010,6,1,4581
33,60,0,2010,6,1,5146
33,67,0,2010,6,1,10217
33,74,0,2010,6,1,15287
33,79,0,2010,6,1,18909
33,80,0,2010,6,1,19634
33,81,0,2010,6,1,20358
33,82,0,2010,6,1,21083
33,83,0,2010,6,1,21807
33,87,0,2010,6,1,24704
33,90,0,2010,6,1,26878
33,91,0,2010,6,1,27602
33,92,0,2010,6,1,28326
33,93,0,2010,6,1,29051
33,94,0,2010,6,1,29775
33,95,0,2010,6,1,30499
33,96,0,2010,6,1,31224
33,97,0,2010,6,1,31948
33,98,0,2010,6,1,32673
34,1,0,2010,6,1,15997
34,2,0,2010,6,1,15800
34,3,0,2010,6,1,15602
34,4,0,2010,6,1,15405
34,5,0,2010,6,1,15207
34,6,0,2010,6,1,15010
34,7,0,2010,6,1,14812
34,8,0,2010,6,1,14615
34,9,0,2010,6,1,14417
34,10,0,2010,6,1,14220
34,11,0,2010,6,1,14023
34,12,0,2010,6,1,13825
34,13,0,2010,6,1,13628
34,14,0,2010,6,1,13430
34,16,0,2010,6,1,13035
34,17,0,2010,6,1,12838
34,18,0,2010,6,1,12640
34,20,0,2010,6,1,12246
34,21,0,2010,6,1,12048
34,22,0,2010,6,1,11851
34,23,0,2010,6,1,11653
34,24,0,2010,6,1,11456
34,25,0,2010,6,1,11258
34,26,0,2010,6,1,11061
34,27,0,2010,6,1,10863
34,28,0,2010,6,1,10666
34,29,0,2010,6,1,10469
34,30,0,2010,6,1,10271
34,31,0,2010,6,1,10074
34,32,0,2010,6,1,9876
34,33,0,2010,6,1,9679
34,34,0,2010,6,1,9481
34,35,0,2010,6,1,9284
34,36,0,2010,6,1,9086
34,37,0,2010,6,1,8889
34,38,0,2010,6,1,8692
34,40,0,2010,6,1,8297
34,41,0,2010,6,1,8099
34,42,0,2010,6,1,7902
34,44,0,2010,6,1,7507
34,45,0,2010,6,1,7309
34,46,0,2010,6,1,7112
34,48,0,2010,6,1,6717
34,49,0,2010,6,1,6520
34,51,0,2010,6,1,6125
34,52,0,2010,6,1,5927
34,54,0,2010,6,1,5532
34,55,0,2010,6,1,5335
34,56,0,2010,6,1,5138
34,58,0,2010,6,1,4743
34,59,0,2010,6,1,4545
34,65,0,2010,6,1,8396
34,67,0,2010,6,1,9844
34,71,0,2010,6,1,12742
34,72,0,2010,6,1,13466
34,74,0,2010,6,1,14915
34,79,0,2010,6,1,18537
34,80,0,2010,6,1,19261
34,81,0,2010,6,1,19986
34,82,0,2010,6,1,20710
34,83,0,2010,6,1,21434
34,85,0,2010,6,1,22883
34,87,0,2010,6,1,24332
34,90,0,2010,6,1,26505
34,91,0,2010,6,1,27230
34,92,0,2010,6,1,27954
34,93,0,2010,6,1,28678
34,94,0,2010,6,1,29403
34,95,0,2010,6,1,30127
34,96,0,2010,6,1,30851
34,97,0,2010,6,1,31576
34,98,0,2010,6,1,32300
35,1,0,2010,6,1,15964
35,2,0,2010,6,1,15767
35,3,0,2010,6,1,15569
35,4,0,2010,6,1,15372
35,5,0,2010,6,1,15175
35,6,0,2010,6,1,14977
35,7,0,2010,6,1,14780
35,8,0,2010,6,1,14582
35,9,0,2010,6,1,14385
35,10,0,2010,6,1,14187
35,11,0,2010,6,1,13990
35,12,0,2010,6,1,13792
35,13,0,2010,6,1,13595
35,14,0,2010,6,1,13397
35,16,0,2010,6,1,13003
35,17,0,2010,6,1,12805
35,20,0,2010,6,1,12213
35,21,0,2010,6,1,12015
35,22,0,2010,6,1,11818
35,23,0,2010,6,1,11620
35,24,0,2010,6,1,11423
35,25,0,2010,6,1,11226
35,26,0,2010,6,1,11028
35,27,0,2010,6,1,10831
35,28,0,2010,6,1,10633
35,29,0,2010,6,1,10436
35,30,0,2010,6,1,10238
35,31,0,2010,6,1,10041
35,32,0,2010,6,1,9843
35,33,0,2010,6,1,9646
35,34,0,2010,6,1,9449
35,35,0,2010,6,1,9251
35,36,0,2010,6,1,9054
35,38,0,2010,6,1,8659
35,40,0,2010,6,1,8264
35,41,0,2010,6,1,8066
35,42,0,2010,6,1,7869
35,44,0,2010,6,1,7474
35,46,0,2010,6,1,7079
35,51,0,2010,6,1,6092
35,52,0,2010,6,1,5895
35,54,0,2010,6,1,5500
35,55,0,2010,6,1,5302
35,56,0,2010,6,1,5105
35,58,0,2010,6,1,4710
35,59,0,2010,6,1,4512
35,60,0,2010,6,1,4426
35,67,0,2010,6,1,9472
35,71,0,2010,6,1,12369
35,72,0,2010,6,1,13094
