Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
41,1,0,2012,1,1,11020
41,2,0,2012,1,1,10911
41,3,0,2012,1,1,10801
41,4,0,2012,1,1,10691
41,5,0,2012,1,1,10582
41,6,0,2012,1,1,10472
41,7,0,2012,1,1,10362
41,8,0,2012,1,1,10253
41,9,0,2012,1,1,10143
41,10,0,2012,1,1,10033
41,11,0,2012,1,1,9924
41,12,0,2012,1,1,9814
41,13,0,2012,1,1,9704
41,14,0,2012,1,1,9594
41,16,0,2012,1,1,9375
41,17,0,2012,1,1,9265
41,18,0,2012,1,1,9156
41,19,0,2012,1,1,9046
41,20,0,2012,1,1,8936
41,21,0,2012,1,1,8827
41,22,0,2012,1,1,8717
41,23,0,2012,1,1,8607
41,24,0,2012,1,1,8498
41,25,0,2012,1,1,8388
41,26,0,2012,1,1,8278
41,27,0,2012,1,1,8169
41,28,0,2012,1,1,8059
41,29,0,2012,1,1,7949
41,30,0,2012,1,1,7840
41,31,0,2012,1,1,7730
41,32,0,2012,1,1,7620
41,33,0,2012,1,1,7510
41,34,0,2012,1,1,7401
41,35,0,2012,1,1,7291
41,36,0,2012,1,1,7181
41,38,0,2012,1,1,6962
41,40,0,2012,1,1,6743
41,41,0,2012,1,1,6633
41,42,0,2012,1,1,6523
41,44,0,2012,1,1,6304
41,46,0,2012,1,1,6085
41,47,0,2012,1,1,5975
41,48,0,2012,1,1,5865
41,49,0,2012,1,1,5755
41,52,0,2012,1,1,5426
41,54,0,2012,1,1,5207
41,55,0,2012,1,1,5097
41,56,0,2012,1,1,4988
41,58,0,2012,1,1,4768
41,59,0,2012,1,1,4659
41,60,0,2012,1,1,4549
41,67,0,2012,1,1,4025
41,71,0,2012,1,1,6740
41,72,0,2012,1,1,7480
41,74,0,2012,1,1,8960
41,79,0,2012,1,1,12659
41,80,0,2012,1,1,13399
41,81,0,2012,1,1,14149
41,82,0,2012,1,1,15117
41,83,0,2012,1,1,16237
41,85,0,2012,1,1,18477
41,87,0,2012,1,1,20718
41,90,0,2012,1,1,24079
41,91,0,2012,1,1,25199
41,92,0,2012,1,1,26319
41,93,0,2012,1,1,27440
41,94,0,2012,1,1,28560
41,95,0,2012,1,1,29680
41,96,0,2012,1,1,30801
41,97,0,2012,1,1,31921
41,98,0,2012,1,1,33041
42,1,0,2012,1,1,11012
42,2,0,2012,1,1,10902
42,3,0,2012,1,1,10792
42,4,0,2012,1,1,10683
42,5,0,2012,1,1,10573
42,7,0,2012,1,1,10354
42,8,0,2012,1,1,10244
42,9,0,2012,1,1,10134
42,10,0,2012,1,1,10025
42,11,0,2012,1,1,9915
42,12,0,2012,1,1,9805
42,13,0,2012,1,1,9696
42,14,0,2012,1,1,9586
42,16,0,2012,1,1,9367
42,17,0,2012,1,1,9257
42,18,0,2012,1,1,9147
42,21,0,2012,1,1,8818
42,22,0,2012,1,1,8708
42,23,0,2012,1,1,8599
42,25,0,2012,1,1,8379
42,27,0,2012,1,1,8160
42,28,0,2012,1,1,8050
42,32,0,2012,1,1,7612
42,38,0,2012,1,1,6953
42,40,0,2012,1,1,6734
42,41,0,2012,1,1,6624
42,42,0,2012,1,1,6515
42,46,0,2012,1,1,6076
42,49,0,2012,1,1,5747
42,52,0,2012,1,1,5418
42,56,0,2012,1,1,4979
42,59,0,2012,1,1,4650
42,60,0,2012,1,1,4540
42,67,0,2012,1,1,3861
42,74,0,2012,1,1,8676
42,79,0,2012,1,1,12376
42,80,0,2012,1,1,13116
42,81,0,2012,1,1,13856
42,82,0,2012,1,1,14708
42,83,0,2012,1,1,15812
42,85,0,2012,1,1,18052
42,87,0,2012,1,1,20293
42,90,0,2012,1,1,23654
42,91,0,2012,1,1,24774
42,92,0,2012,1,1,25894
42,93,0,2012,1,1,27015
42,94,0,2012,1,1,28135
42,95,0,2012,1,1,29255
42,96,0,2012,1,1,30376
42,97,0,2012,1,1,31496
42,98,0,2012,1,1,32616
43,1,0,2012,1,1,11003
43,2,0,2012,1,1,10894
43,3,0,2012,1,1,10784
43,4,0,2012,1,1,10674
43,5,0,2012,1,1,10565
43,6,0,2012,1,1,10455
43,7,0,2012,1,1,10345
43,8,0,2012,1,1,10235
43,9,0,2012,1,1,10126
43,10,0,2012,1,1,10016
43,11,0,2012,1,1,9906
43,12,0,2012,1,1,9797
43,13,0,2012,1,1,9687
43,14,0,2012,1,1,9577
43,16,0,2012,1,1,9358
43,17,0,2012,1,1,9248
43,18,0,2012,1,1,9139
43,20,0,2012,1,1,8919
43,21,0,2012,1,1,8810
43,22,0,2012,1,1,8700
43,25,0,2012,1,1,8371
43,38,0,2012,1,1,6945
43,40,0,2012,1,1,6726
43,42,0,2012,1,1,6506
43,46,0,2012,1,1,6067
43,52,0,2012,1,1,5409
43,56,0,2012,1,1,4971
43,59,0,2012,1,1,4642
43,60,0,2012,1,1,4532
43,67,0,2012,1,1,3767
43,72,0,2012,1,1,6913
43,74,0,2012,1,1,8393
43,79,0,2012,1,1,12093
43,80,0,2012,1,1,12833
43,81,0,2012,1,1,13573
43,82,0,2012,1,1,14335
43,83,0,2012,1,1,15387
43,87,0,2012,1,1,19868
43,90,0,2012,1,1,23229
43,91,0,2012,1,1,24349
43,92,0,2012,1,1,25469
43,93,0,2012,1,1,26589
43,94,0,2012,1,1,27710
43,95,0,2012,1,1,28830
43,96,0,2012,1,1,29950
43,97,0,2012,1,1,31071
43,98,0,2012,1,1,32191
43,99,0,2012,1,1,33311
44,1,0,2012,1,1,10995
44,2,0,2012,1,1,10885
44,3,0,2012,1,1,10775
44,4,0,2012,1,1,10666
44,5,0,2012,1,1,10556
44,7,0,2012,1,1,10337
44,8,0,2012,1,1,10227
44,9,0,2012,1,1,10117
44,10,0,2012,1,1,10008
44,11,0,2012,1,1,9898
44,12,0,2012,1,1,9788
44,13,0,2012,1,1,9678
44,14,0,2012,1,1,9569
44,16,0,2012,1,1,9349
44,17,0,2012,1,1,9240
44,18,0,2012,1,1,9130
44,21,0,2012,1,1,8801
44,23,0,2012,1,1,8582
44,25,0,2012,1,1,8362
44,27,0,2012,1,1,8143
44,28,0,2012,1,1,8033
44,31,0,2012,1,1,7704
44,32,0,2012,1,1,7594
44,38,0,2012,1,1,6936
44,40,0,2012,1,1,6717
44,42,0,2012,1,1,6498
44,46,0,2012,1,1,6059
44,52,0,2012,1,1,5401
44,56,0,2012,1,1,4962
44,59,0,2012,1,1,4633
44,60,0,2012,1,1,4523
44,67,0,2012,1,1,3755
44,72,0,2012,1,1,6630
44,74,0,2012,1,1,8110
44,79,0,2012,1,1,11810
44,80,0,2012,1,1,12550
44,81,0,2012,1,1,13290
44,82,0,2012,1,1,14030
44,83,0,2012,1,1,14963
44,85,0,2012,1,1,17202
44,87,0,2012,1,1,19443
44,90,0,2012,1,1,22803
44,91,0,2012,1,1,23924
44,92,0,2012,1,1,25044
44,93,0,2012,1,1,26164
44,94,0,2012,1,1,27285
44,95,0,2012,1,1,28405
44,96,0,2012,1,1,29525
44,97,0,2012,1,1,30646
44,98,0,2012,1,1,31766
45,1,0,2012,1,1,10986
45,2,0,2012,1,1,10876
45,3,0,2012,1,1,10767
45,4,0,2012,1,1,10657
45,5,0,2012,1,1,10547
