Plant_ID,Machine_Type,Quality_Audit,Year,Month,Week,Weekly_Production
41,1,1,2012,9,1,11300
41,2,1,2012,9,1,11190
41,3,1,2012,9,1,11081
41,4,1,2012,9,1,10971
41,5,1,2012,9,1,10861
41,6,1,2012,9,1,10752
41,7,1,2012,9,1,10642
41,8,1,2012,9,1,10532
41,9,1,2012,9,1,10423
41,10,1,2012,9,1,10313
41,11,1,2012,9,1,10203
41,12,1,2012,9,1,10094
41,13,1,2012,9,1,9984
41,14,1,2012,9,1,9874
41,16,1,2012,9,1,9655
41,17,1,2012,9,1,9545
41,18,1,2012,9,1,9436
41,19,1,2012,9,1,9326
41,20,1,2012,9,1,9216
41,21,1,2012,9,1,9106
41,22,1,2012,9,1,8997
41,23,1,2012,9,1,8887
41,24,1,2012,9,1,8777
41,25,1,2012,9,1,8668
41,26,1,2012,9,1,8558
41,27,1,2012,9,1,8448
41,28,1,2012,9,1,8339
41,29,1,2012,9,1,8229
41,30,1,2012,9,1,8119
41,31,1,2012,9,1,8010
41,32,1,2012,9,1,7900
41,33,1,2012,9,1,7790
41,34,1,2012,9,1,7681
41,35,1,2012,9,1,7571
41,36,1,2012,9,1,7461
41,38,1,2012,9,1,7242
41,40,1,2012,9,1,7022
41,41,1,2012,9,1,6913
41,42,1,2012,9,1,6803
41,44,1,2012,9,1,6584
41,46,1,2012,9,1,6364
41,48,1,2012,9,1,6145
41,49,1,2012,9,1,6035
41,51,1,2012,9,1,5816
41,52,1,2012,9,1,5706
41,54,1,2012,9,1,5487
41,55,1,2012,9,1,5377
41,56,1,2012,9,1,5267
41,58,1,2012,9,1,5048
41,59,1,2012,9,1,4938
41,60,1,2012,9,1,4829
41,67,1,2012,9,1,4639
41,71,1,2012,9,1,7585
41,72,1,2012,9,1,8325
41,74,1,2012,9,1,9805
41,79,1,2012,9,1,13505
41,80,1,2012,9,1,14244
41,81,1,2012,9,1,15041
41,82,1,2012,9,1,16109
41,83,1,2012,9,1,17229
41,85,1,2012,9,1,19470
41,87,1,2012,9,1,21710
41,90,1,2012,9,1,25071
41,91,1,2012,9,1,26191
41,92,1,2012,9,1,27312
41,93,1,2012,9,1,28432
41,94,1,2012,9,1,29552
41,95,1,2012,9,1,30673
41,96,1,2012,9,1,31793
41,97,1,2012,9,1,32913
41,98,1,2012,9,1,34033
41,99,1,2012,9,1,35154
42,1,1,2012,9,1,11292
42,2,1,2012,9,1,11182
42,3,1,2012,9,1,11072
42,4,1,2012,9,1,10963
42,5,1,2012,9,1,10853
42,7,1,2012,9,1,10633
42,8,1,2012,9,1,10524
42,9,1,2012,9,1,10414
42,10,1,2012,9,1,10304
42,11,1,2012,9,1,10195
42,12,1,2012,9,1,10085
42,13,1,2012,9,1,9975
42,14,1,2012,9,1,9866
42,16,1,2012,9,1,9646
42,17,1,2012,9,1,9537
42,20,1,2012,9,1,9208
42,21,1,2012,9,1,9098
42,23,1,2012,9,1,8879
42,25,1,2012,9,1,8659
42,27,1,2012,9,1,8440
42,28,1,2012,9,1,8330
42,31,1,2012,9,1,8001
42,32,1,2012,9,1,7891
42,38,1,2012,9,1,7233
42,40,1,2012,9,1,7014
42,42,1,2012,9,1,6794
42,46,1,2012,9,1,6356
42,49,1,2012,9,1,6027
42,52,1,2012,9,1,5698
42,59,1,2012,9,1,4930
42,60,1,2012,9,1,4820
42,67,1,2012,9,1,4382
42,74,1,2012,9,1,9522
42,79,1,2012,9,1,13221
42,80,1,2012,9,1,13961
42,81,1,2012,9,1,14703
42,82,1,2012,9,1,15684
42,83,1,2012,9,1,16804
42,85,1,2012,9,1,19044
42,87,1,2012,9,1,21285
42,90,1,2012,9,1,24646
42,91,1,2012,9,1,25766
42,92,1,2012,9,1,26887
42,93,1,2012,9,1,28007
42,94,1,2012,9,1,29127
42,95,1,2012,9,1,30247
42,96,1,2012,9,1,31368
42,97,1,2012,9,1,32488
42,98,1,2012,9,1,33608
43,1,1,2012,9,1,11283
43,2,1,2012,9,1,11173
43,3,1,2012,9,1,11064
43,4,1,2012,9,1,10954
43,5,1,2012,9,1,10844
43,6,1,2012,9,1,10735
43,7,1,2012,9,1,10625
43,8,1,2012,9,1,10515
43,9,1,2012,9,1,10406
43,10,1,2012,9,1,10296
43,11,1,2012,9,1,10186
43,12,1,2012,9,1,10077
43,13,1,2012,9,1,9967
43,14,1,2012,9,1,9857
43,16,1,2012,9,1,9638
43,17,1,2012,9,1,9528
43,18,1,2012,9,1,9418
43,20,1,2012,9,1,9199
43,21,1,2012,9,1,9089
