Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
41,1,20280.67,0,2012,6,1
41,2,49914.1,0,2012,6,1
41,3,10555.15,0,2012,6,1
41,4,34137.52,0,2012,6,1
41,7,42039.68,0,2012,6,1
41,8,35160.24,0,2012,6,1
41,10,17771.98,0,2012,6,1
41,13,31763.9,0,2012,6,1
41,14,15762.87,0,2012,6,1
41,16,46386.4,0,2012,6,1
41,21,4363.02,0,2012,6,1
41,38,48834.14,0,2012,6,1
41,40,57312.0,0,2012,6,1
41,46,36281.23,0,2012,6,1
41,67,10966.52,0,2012,6,1
41,79,22934.95,0,2012,6,1
41,81,22012.32,0,2012,6,1
41,82,21527.45,0,2012,6,1
41,90,69707.31,0,2012,6,1
41,91,51882.36,0,2012,6,1
41,92,114254.39,0,2012,6,1
41,95,96784.1,0,2012,6,1
41,1,19999.72,0,2012,6,2
41,2,53041.49,0,2012,6,2
41,3,9855.44,0,2012,6,2
41,4,34996.12,0,2012,6,2
41,7,41842.3,0,2012,6,2
41,8,34192.79,0,2012,6,2
41,10,16996.06,0,2012,6,2
41,11,16489.15,0,2012,6,2
41,13,34187.37,0,2012,6,2
41,14,15671.39,0,2012,6,2
41,16,42161.09,0,2012,6,2
41,21,4880.39,0,2012,6,2
41,38,57648.95,0,2012,6,2
41,40,62569.02,0,2012,6,2
41,46,37315.07,0,2012,6,2
41,67,11046.71,0,2012,6,2
41,79,22993.08,0,2012,6,2
41,81,22473.31,0,2012,6,2
41,82,20136.86,0,2012,6,2
41,90,74975.41,0,2012,6,2
41,91,59452.1,0,2012,6,2
41,92,129710.57,0,2012,6,2
41,95,105331.26,0,2012,6,2
41,1,19652.56,0,2012,6,3
41,2,51704.63,0,2012,6,3
41,3,9703.85,0,2012,6,3
41,4,31678.63,0,2012,6,3
41,7,41899.74,0,2012,6,3
41,8,34209.28,0,2012,6,3
41,10,17242.15,0,2012,6,3
41,11,18736.78,0,2012,6,3
41,13,32329.01,0,2012,6,3
41,14,15519.88,0,2012,6,3
41,16,37763.27,0,2012,6,3
41,21,5022.37,0,2012,6,3
41,38,49645.1,0,2012,6,3
41,40,56323.17,0,2012,6,3
41,46,35930.39,0,2012,6,3
41,67,17399.55,0,2012,6,3
41,74,17322.93,0,2012,6,3
41,79,21872.6,0,2012,6,3
41,81,21302.23,0,2012,6,3
41,82,21497.7,0,2012,6,3
41,90,72157.59,0,2012,6,3
41,91,55428.25,0,2012,6,3
41,92,119096.56,0,2012,6,3
41,95,102316.58,0,2012,6,3
41,1,19620.42,0,2012,6,4
41,2,52352.8,0,2012,6,4
41,3,10307.36,0,2012,6,4
41,4,32652.75,0,2012,6,4
41,7,40526.99,0,2012,6,4
41,8,33559.94,0,2012,6,4
41,10,19022.87,0,2012,6,4
41,11,21916.69,0,2012,6,4
41,13,33636.55,0,2012,6,4
41,14,16899.36,0,2012,6,4
41,16,36121.71,0,2012,6,4
41,21,5048.74,0,2012,6,4
41,38,53322.53,0,2012,6,4
41,40,59933.43,0,2012,6,4
41,46,34556.2,0,2012,6,4
41,67,13621.26,0,2012,6,4
41,79,20868.06,0,2012,6,4
41,81,21055.82,0,2012,6,4
41,82,21790.76,0,2012,6,4
41,90,71169.95,0,2012,6,4
41,91,52708.33,0,2012,6,4
41,92,113212.13,0,2012,6,4
41,95,104251.04,0,2012,6,4
42,1,8240.88,0,2012,6,1
42,2,15476.24,0,2012,6,1
42,3,628.24,0,2012,6,1
42,4,15263.79,0,2012,6,1
42,7,892.17,0,2012,6,1
42,8,19425.38,0,2012,6,1
42,10,413.51,0,2012,6,1
42,13,14815.83,0,2012,6,1
42,14,812.52,0,2012,6,1
42,16,1736.15,0,2012,6,1
42,21,1043.39,0,2012,6,1
42,38,39418.55,0,2012,6,1
42,40,17903.35,0,2012,6,1
42,46,6388.04,0,2012,6,1
42,67,983.24,0,2012,6,1
42,79,12954.18,0,2012,6,1
42,81,16014.06,0,2012,6,1
42,82,6817.54,0,2012,6,1
42,90,49353.07,0,2012,6,1
42,91,38065.63,0,2012,6,1
42,92,73988.3,0,2012,6,1
42,95,58787.48,0,2012,6,1
42,1,8925.04,0,2012,6,2
42,2,16771.86,0,2012,6,2
42,3,730.39,0,2012,6,2
42,4,16271.8,0,2012,6,2
42,7,929.05,0,2012,6,2
42,8,19652.22,0,2012,6,2
42,10,412.57,0,2012,6,2
42,11,975.02,0,2012,6,2
42,13,16429.04,0,2012,6,2
42,14,1577.01,0,2012,6,2
42,16,1382.2,0,2012,6,2
42,21,1053.63,0,2012,6,2
42,38,43667.72,0,2012,6,2
42,40,21327.26,0,2012,6,2
42,46,6699.62,0,2012,6,2
42,67,1269.92,0,2012,6,2
42,79,15067.88,0,2012,6,2
42,81,18930.51,0,2012,6,2
42,82,7863.9,0,2012,6,2
42,90,60191.05,0,2012,6,2
42,91,54079.78,0,2012,6,2
42,92,102091.86,0,2012,6,2
42,95,73978.85,0,2012,6,2
42,1,9531.67,0,2012,6,3
42,2,16449.32,0,2012,6,3
42,3,554.52,0,2012,6,3
42,4,14916.28,0,2012,6,3
42,7,849.33,0,2012,6,3
42,8,19453.28,0,2012,6,3
42,10,374.39,0,2012,6,3
42,11,822.84,0,2012,6,3
42,13,14851.51,0,2012,6,3
42,14,1642.2,0,2012,6,3
42,16,1044.46,0,2012,6,3
42,21,1086.41,0,2012,6,3
42,38,44038.97,0,2012,6,3
42,40,19748.93,0,2012,6,3
42,46,6643.61,0,2012,6,3
42,67,1741.4,0,2012,6,3
42,74,318.32,0,2012,6,3
42,79,12967.61,0,2012,6,3
42,81,17733.92,0,2012,6,3
42,82,7797.0,0,2012,6,3
42,90,56016.45,0,2012,6,3
42,91,49775.24,0,2012,6,3
42,92,91713.38,0,2012,6,3
42,95,71408.42,0,2012,6,3
42,1,8999.69,0,2012,6,4
42,2,16251.77,0,2012,6,4
42,3,620.41,0,2012,6,4
42,4,14218.14,0,2012,6,4
42,7,777.47,0,2012,6,4
42,8,18121.92,0,2012,6,4
42,10,385.24,0,2012,6,4
42,11,934.23,0,2012,6,4
42,13,14362.54,0,2012,6,4
42,14,1673.83,0,2012,6,4
42,16,1316.29,0,2012,6,4
42,21,1053.05,0,2012,6,4
