Store,Dept,Weekly_Sales,IsHoliday,Year,Month,Week
31,1,16812.53,0,2010,5,1
31,2,57510.2,0,2010,5,1
31,3,7238.5,0,2010,5,1
31,4,32886.16,0,2010,5,1
31,7,16596.49,0,2010,5,1
31,8,25958.18,0,2010,5,1
31,10,15969.74,0,2010,5,1
31,13,41429.68,0,2010,5,1
31,14,17217.29,0,2010,5,1
31,16,15818.02,0,2010,5,1
31,21,5269.38,0,2010,5,1
31,38,95820.62,0,2010,5,1
31,40,59281.36,0,2010,5,1
31,46,26408.75,0,2010,5,1
31,67,15351.36,0,2010,5,1
31,79,45324.69,0,2010,5,1
31,81,23547.4,0,2010,5,1
31,82,15121.78,0,2010,5,1
31,90,79133.74,0,2010,5,1
31,91,72371.54,0,2010,5,1
31,92,116989.93,0,2010,5,1
31,95,109257.8,0,2010,5,1
31,1,15129.49,0,2010,5,2
31,2,55952.57,0,2010,5,2
31,3,6531.41,0,2010,5,2
31,4,30557.63,0,2010,5,2
31,7,14473.41,0,2010,5,2
31,8,24284.91,0,2010,5,2
31,10,16108.53,0,2010,5,2
31,11,10876.31,0,2010,5,2
31,13,38006.63,0,2010,5,2
31,14,17310.48,0,2010,5,2
31,16,12382.27,0,2010,5,2
31,21,4928.87,0,2010,5,2
31,38,71154.77,0,2010,5,2
31,40,54808.63,0,2010,5,2
31,46,24752.11,0,2010,5,2
31,67,13926.72,0,2010,5,2
31,79,32538.7,0,2010,5,2
31,81,21307.38,0,2010,5,2
31,82,15423.55,0,2010,5,2
31,90,73957.0,0,2010,5,2
31,91,67861.62,0,2010,5,2
31,92,108598.72,0,2010,5,2
31,95,98409.14,0,2010,5,2
31,1,14578.78,0,2010,5,3
31,2,60280.99,0,2010,5,3
31,3,7869.28,0,2010,5,3
31,4,32654.81,0,2010,5,3
31,7,19412.41,0,2010,5,3
31,8,27585.76,0,2010,5,3
31,10,19781.74,0,2010,5,3
31,11,12858.31,0,2010,5,3
31,13,43530.24,0,2010,5,3
31,14,16080.23,0,2010,5,3
31,16,15191.89,0,2010,5,3
